geography_code,mean_normalised_score,input_variables,geography_name
E05008622,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Crewe North
E05008623,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Crewe St Barnabas
E05008624,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Crewe South
E05008625,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Crewe West
E05008626,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Dane Valley
E05008627,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Disley
E05008628,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Gawsworth
E05008629,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Handforth
E05008630,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Haslington
E05008631,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",High Legh
E05008632,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Knutsford
E05008633,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Leighton
E05008634,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield Central
E05008635,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield East
E05008636,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield Hurdsfield
E05008637,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield South
E05008638,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield Tytherington
E05008639,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Macclesfield West and Ivy
E05008640,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Middlewich
E05008641,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Mobberley
E05008642,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Nantwich North and West
E05008643,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Nantwich South and Stapeley
E05008644,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Odd Rode
E05008645,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Poynton East and Pott Shrigley
E05008646,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Poynton West and Adlington
E05008647,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Prestbury
E05008648,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Sandbach Elworth
E05008649,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Sandbach Ettiley Heath and Wheelock
E05008650,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Sandbach Heath and East
E05008651,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Sandbach Town
E05008652,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Shavington
E05008653,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Sutton
E05008654,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Willaston and Rope
E05008655,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wilmslow Dean Row
E05008656,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wilmslow East
E05008657,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wilmslow Lacey Green
E05008658,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wilmslow West and Chorley
E05008659,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wistaston
E05008660,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wrenbury
E05008661,0.14266803040414813,"['1', '2', '3', '4', '5', '6']",Wybunbury
E05009030,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Annfield Plain
E05009031,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Aycliffe East
E05009032,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Aycliffe North and Middridge
E05009033,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Aycliffe West
E05009034,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Barnard Castle East
E05009035,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Barnard Castle West
E05009036,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Belmont
E05009037,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Benfieldside
E05009038,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Bishop Auckland Town
E05009039,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Bishop Middleham and Cornforth
E05009040,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Blackhalls
E05009041,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Brandon
E05009042,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Burnopfield and Dipton
E05009043,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Chester-le-Street East
E05009044,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Chester-le-Street North
E05009045,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Chester-le-Street South
E05009046,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Chester-le-Street West Central
E05009047,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Chilton
E05009048,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Consett North
E05009049,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Consett South
E05009050,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Coundon
E05009051,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Coxhoe
E05009052,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Craghead and South Moor
E05009053,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Crook
E05009054,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Dawdon
E05009055,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Deerness
E05009056,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Delves Lane
E05009057,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Deneside
E05009058,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Durham South
E05009059,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Easington
E05009060,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Elvet and Gilesgate
E05009061,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Esh and Witton Gilbert
E05009062,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Evenwood
E05009063,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Ferryhill
E05009064,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Framwellgate and Newton Hall
E05009065,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Horden
E05009066,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Lanchester
E05009067,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Leadgate and Medomsley
E05009068,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Lumley
E05009069,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Murton
E05009070,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Neville's Cross
E05009071,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",North Lodge
E05009072,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Passfield
E05009073,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Pelton
E05009074,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Peterlee East
E05009075,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Peterlee West
E05009076,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Sacriston
E05009077,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Seaham
E05009078,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Sedgefield
E05009079,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Sherburn
E05009080,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Shildon and Dene Valley
E05009081,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Shotton and South Hetton
E05009082,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Spennymoor
E05009083,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Stanley
E05009084,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Tanfield
E05009085,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Tow Law
E05009086,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Trimdon and Thornley
E05009087,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Tudhoe
E05009088,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Weardale
E05009089,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",West Auckland
E05009090,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Willington and Hunwick
E05009091,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Wingate
E05009092,0.45335361669713586,"['1', '2', '3', '4', '5', '6']",Woodhouse Close
E05009093,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Alnwick
E05009094,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Amble
E05009095,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Amble West with Warkworth
E05009096,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Ashington Central
E05009097,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bamburgh
E05009098,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bedlington Central
E05009099,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bedlington East
E05009100,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bedlington West
E05009101,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bellingham
E05009102,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Berwick East
E05009103,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Berwick North
E05009104,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Berwick West with Ord
E05009106,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Bywell
E05009107,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Choppington
E05009108,0.426144983759128,"['1', '2', '3', '4', '5', '6']",College
E05009109,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Corbridge
E05009110,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cowpen
E05009111,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington East
E05009112,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington Eastfield
E05009113,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington North
E05009114,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington South East
E05009115,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington Village
E05009116,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Cramlington West
E05009117,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Croft
E05009118,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Druridge Bay
E05009119,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Haltwhistle
E05009120,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Hartley
E05009121,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Haydon
E05009122,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Haydon and Hadrian
E05009123,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Hexham Central with Acomb
E05009124,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Hexham East
E05009125,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Hexham West
E05009126,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Hirst
E05009127,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Holywell
E05009128,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Humshaugh
E05009129,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Isabella
E05009130,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Kitty Brewster
E05009131,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Longhorsley
E05009132,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Longhoughton
E05009133,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Lynemouth
E05009134,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Morpeth Kirkhill
E05009135,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Morpeth North
E05009136,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Morpeth Stobhill
E05009137,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Newbiggin Central and East
E05009139,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Norham and Islandshires
E05009141,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Plessey
E05009142,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Ponteland East and Stannington
E05009143,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Ponteland North
E05009144,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Ponteland South with Heddon
E05009145,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Ponteland West
E05009146,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Prudhoe North
E05009147,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Prudhoe South
E05009148,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Rothbury
E05009149,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Seaton with Newbiggin West
E05009151,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Shilbottle
E05009152,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Sleekburn
E05009153,0.426144983759128,"['1', '2', '3', '4', '5', '6']",South Blyth
E05009154,0.426144983759128,"['1', '2', '3', '4', '5', '6']",South Tynedale
E05009155,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Stakeford
E05009156,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Stocksfield and Broomhaugh
E05009157,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Wensleydale
E05009158,0.426144983759128,"['1', '2', '3', '4', '5', '6']",Wooler
E05009313,0.48979770088542746,"['1', '2', '3', '4', '5', '6']",Chopwell and Rowlands Gill
E05009592,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Bare
E05009593,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Bolton & Slyne
E05009594,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Bulk
E05009595,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Carnforth & Millhead
E05009596,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Castle
E05009597,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Ellel
E05009598,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Halton-with-Aughton
E05009599,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Harbour
E05009600,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Heysham Central
E05009601,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Heysham North
E05009602,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Heysham South
E05009603,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",John O'Gaunt
E05009604,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Kellet
E05009605,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Lower Lune Valley
E05009606,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Marsh
E05009607,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Overton
E05009608,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Poulton
E05009609,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Scotforth East
E05009610,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Scotforth West
E05009611,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Silverdale
E05009612,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Skerton East
E05009613,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Skerton West
E05009614,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Torrisholme
E05009615,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",University & Scotforth Rural
E05009616,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Upper Lune Valley
E05009617,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Warton
E05009618,0.43654715977184494,"['1', '2', '3', '4', '5', '6']",Westgate
E05009853,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Acklam
E05009854,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Ayresome
E05009855,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Berwick Hills & Pallister
E05009856,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Brambles & Thorntree
E05009857,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Central
E05009858,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Coulby Newham
E05009859,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Hemlington
E05009860,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Kader
E05009861,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Ladgate
E05009862,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Linthorpe
E05009863,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Longlands & Beechwood
E05009864,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Marton East
E05009865,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Marton West
E05009866,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Newport
E05009867,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",North Ormesby
E05009868,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Nunthorpe
E05009869,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Park
E05009870,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Park End & Beckfield
E05009871,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Stainton & Thornton
E05009872,0.6796352431104813,"['1', '2', '3', '4', '5', '6']",Trimdon
E05009932,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Bourne
E05009933,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Breck
E05009934,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Brock with Catterall
E05009935,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Calder
E05009936,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Carleton
E05009937,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Cleveleys Park
E05009938,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Garstang
E05009939,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Great Eccleston
E05009940,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Hambleton & Stalmine
E05009941,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Hardhorn with High Cross
E05009942,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Jubilee
E05009943,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Marsh Mill
E05009944,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Mount
E05009945,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Park
E05009946,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Pharos
E05009947,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Pheasant's Wood
E05009948,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Pilling
E05009949,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Preesall
E05009950,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Rossall
E05009951,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Stanah
E05009952,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Tithebarn
E05009953,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Victoria & Norcross
E05009954,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Warren
E05009955,0.5130819562443746,"['1', '2', '3', '4', '5', '6']",Wyresdale
E05010214,0.26195049637793005,"['1', '3', '4', '5', '6']",Bamber Bridge East
E05010215,0.26195049637793005,"['1', '3', '4', '5', '6']",Bamber Bridge West
E05010216,0.26195049637793005,"['1', '3', '4', '5', '6']",Broad Oak
E05010217,0.26195049637793005,"['1', '3', '4', '5', '6']",Broadfield
E05010218,0.26195049637793005,"['1', '3', '4', '5', '6']",Buckshaw & Worden
E05010219,0.26195049637793005,"['1', '3', '4', '5', '6']",Charnock
E05010220,0.26195049637793005,"['1', '3', '4', '5', '6']",Coupe Green & Gregson Lane
E05010221,0.26195049637793005,"['1', '3', '4', '5', '6']",Earnshaw Bridge
E05010222,0.26195049637793005,"['1', '3', '4', '5', '6']",Farington East
E05010223,0.26195049637793005,"['1', '3', '4', '5', '6']",Farington West
E05010224,0.26195049637793005,"['1', '3', '4', '5', '6']",Hoole
E05010225,0.26195049637793005,"['1', '3', '4', '5', '6']",Howick & Priory
E05010226,0.26195049637793005,"['1', '3', '4', '5', '6']",Leyland Central
E05010227,0.26195049637793005,"['1', '3', '4', '5', '6']",Longton & Hutton West
E05010228,0.26195049637793005,"['1', '3', '4', '5', '6']",Lostock Hall
E05010229,0.26195049637793005,"['1', '3', '4', '5', '6']",Middleforth
E05010230,0.26195049637793005,"['1', '3', '4', '5', '6']",Moss Side
E05010231,0.26195049637793005,"['1', '3', '4', '5', '6']",New Longton & Hutton East
E05010232,0.26195049637793005,"['1', '3', '4', '5', '6']",St Ambrose
E05010233,0.26195049637793005,"['1', '3', '4', '5', '6']",Samlesbury & Walton
E05010234,0.26195049637793005,"['1', '3', '4', '5', '6']",Seven Stars
E05010235,0.26195049637793005,"['1', '3', '4', '5', '6']",Walton-le-Dale East
E05010236,0.26195049637793005,"['1', '3', '4', '5', '6']",Walton-le-Dale West
E05010311,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Acomb
E05010312,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Bishopthorpe
E05010313,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Clifton
E05010314,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Copmanthorpe
E05010315,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Dringhouses & Woodthorpe
E05010316,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Fishergate
E05010317,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Fulford & Heslington
E05010318,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Guildhall
E05010319,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Haxby & Wigginton
E05010320,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Heworth
E05010321,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Heworth Without
E05010322,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Holgate
E05010323,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Hull Road
E05010324,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Huntington & New Earswick
E05010325,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Micklegate
E05010326,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Osbaldwick & Derwent
E05010327,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Rawcliffe & Clifton Without
E05010328,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Rural West York
E05010329,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Strensall
E05010330,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Westfield
E05010331,0.22711683412798803,"['1', '2', '3', '4', '5', '6']",Wheldrake
E05010412,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Bank Top & Lascelles
E05010413,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Brinkburn & Faverdale
E05010414,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Cockerton
E05010415,0.394854706952568,"['1', '2', '3', '4', '5', '6']",College
E05010416,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Eastbourne
E05010417,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Harrowgate Hill
E05010418,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Haughton & Springfield
E05010419,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Heighington & Coniscliffe
E05010420,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Hummersknott
E05010421,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Hurworth
E05010422,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Mowden
E05010423,0.394854706952568,"['1', '2', '3', '4', '5', '6']",North Road
E05010424,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Northgate
E05010425,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Park East
E05010426,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Park West
E05010427,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Pierremont
E05010428,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Red Hall & Lingfield
E05010429,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Sadberge & Middleton St George
E05010430,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Stephenson
E05010431,0.394854706952568,"['1', '2', '3', '4', '5', '6']",Whinfield
E05010728,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Adwick le Street & Carcroft
E05010729,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Armthorpe
E05010730,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Balby South
E05010731,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Bentley
E05010732,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Bessacarr
E05010733,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Conisbrough
E05010734,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Edenthorpe & Kirk Sandall
E05010735,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Edlington & Warmsworth
E05010736,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Finningley
E05010737,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Hatfield
E05010738,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Hexthorpe & Balby North
E05010739,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Mexborough
E05010740,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Norton & Askern
E05010741,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Roman Ridge
E05010742,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Rossington & Bawtry
E05010743,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Sprotbrough
E05010744,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Stainforth & Barnby Dun
E05010745,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Thorne & Moorends
E05010746,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Tickhill & Wadsworth
E05010747,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Town
E05010748,0.5446431075342245,"['1', '2', '3', '4', '5', '6']",Wheatley Hills & Intake
E05010857,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Beauchief and Greenhill
E05010858,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Beighton
E05010859,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Birley
E05010860,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Broomhill and Sharrow Vale
E05010861,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Burngreave
E05010862,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",City
E05010863,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Crookes and Crosspool
E05010864,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Darnall
E05010865,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Dore and Totley
E05010866,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",East Ecclesfield
E05010867,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Ecclesall
E05010868,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Firth Park
E05010869,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Fulwood
E05010870,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Gleadless Valley
E05010871,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Graves Park
E05010872,0.5581590476464401,"['1', '2', '3', '4', '5', '6']",Hillsborough
