date,geography_code,variable_name,variable_unit,value
2020-01-01,E05010231,GVA,£m,45.970309273
2020-01-01,E05010232,GVA,£m,115.988235946
2020-01-01,E05010233,GVA,£m,350.00850652
2020-01-01,E05010234,GVA,£m,66.78911599
2020-01-01,E05010235,GVA,£m,12.040718565999999
2020-01-01,E05010236,GVA,£m,36.860271251
2020-01-01,E05010237,GVA,£m,193.998667201
2020-01-01,E05010238,GVA,£m,16.375549287
2020-01-01,E05010239,GVA,£m,52.52117315
2020-01-01,E05010240,GVA,£m,102.64028902
2020-01-01,E05010241,GVA,£m,145.879547078
2020-01-01,E05010242,GVA,£m,200.68334462
2020-01-01,E05010243,GVA,£m,117.229506074
2020-01-01,E05010244,GVA,£m,40.800105599999995
2020-01-01,E05010245,GVA,£m,27.095153509
2020-01-01,E05010246,GVA,£m,63.52303218
2020-01-01,E05010247,GVA,£m,86.68099483
2020-01-01,E05010248,GVA,£m,14.48158279
2020-01-01,E05010249,GVA,£m,29.0642131
2020-01-01,E05010250,GVA,£m,91.02049755
2020-01-01,E05010251,GVA,£m,128.035302838
2020-01-01,E05010252,GVA,£m,18.41979148
2020-01-01,E05010253,GVA,£m,15.96059383
2020-01-01,E05010254,GVA,£m,32.894614414
2020-01-01,E05010255,GVA,£m,23.136618609000003
2020-01-01,E05010256,GVA,£m,160.134369298
2020-01-01,E05010257,GVA,£m,115.44046469999999
2020-01-01,E05010258,GVA,£m,186.811127436
2020-01-01,E05010259,GVA,£m,237.51107939000002
2020-01-01,E05010260,GVA,£m,105.379115882
2020-01-01,E05010261,GVA,£m,94.32287451
2020-01-01,E05010262,GVA,£m,59.93465234
2020-01-01,E05010263,GVA,£m,114.306760798
2020-01-01,E05010276,GVA,£m,58.02251771
2020-01-01,E05010277,GVA,£m,122.269835998
2020-01-01,E05010278,GVA,£m,115.53019501
2020-01-01,E05010279,GVA,£m,144.98194049
2020-01-01,E05010280,GVA,£m,40.841136067
2020-01-01,E05010281,GVA,£m,57.682130568999995
2020-01-01,E05010282,GVA,£m,63.00002094
2020-01-01,E05010283,GVA,£m,61.766485780000004
2020-01-01,E05010284,GVA,£m,71.35646289
2020-01-01,E05010285,GVA,£m,224.04465675
2020-01-01,E05010286,GVA,£m,56.065339257
2020-01-01,E05010287,GVA,£m,239.54070201000002
2020-01-01,E05010288,GVA,£m,56.885063426
2020-01-01,E05010289,GVA,£m,41.418638627
2020-01-01,E05010290,GVA,£m,78.68561258
2020-01-01,E05010291,GVA,£m,17.429781695
2020-01-01,E05010292,GVA,£m,111.27154946
2020-01-01,E05010293,GVA,£m,344.43355786
2020-01-01,E05010294,GVA,£m,85.100024302
2020-01-01,E05010295,GVA,£m,89.12696019
2020-01-01,E05010296,GVA,£m,203.890509114
2020-01-01,E05010297,GVA,£m,242.6043278
2020-01-01,E05010298,GVA,£m,223.656461754
2020-01-01,E05010299,GVA,£m,122.442807543
2020-01-01,E05010300,GVA,£m,105.26816932
2020-01-01,E05010301,GVA,£m,27.503242127
2020-01-01,E05010302,GVA,£m,106.800018688
2020-01-01,E05010303,GVA,£m,67.288476664
2020-01-01,E05010304,GVA,£m,271.090625629
2020-01-01,E05010305,GVA,£m,134.981782047
2020-01-01,E05010306,GVA,£m,168.13816651200003
2020-01-01,E05010307,GVA,£m,79.245399068
2020-01-01,E05010308,GVA,£m,132.87619524
2020-01-01,E05010309,GVA,£m,140.26985921
2020-01-01,E05010310,GVA,£m,309.730239636
2020-01-01,E05010311,GVA,£m,58.588568742
2020-01-01,E05010312,GVA,£m,46.304104348
2020-01-01,E05010313,GVA,£m,358.818748385
2020-01-01,E05010314,GVA,£m,46.268048965
2020-01-01,E05010315,GVA,£m,134.02996865699998
2020-01-01,E05010316,GVA,£m,242.0926746
2020-01-01,E05010317,GVA,£m,71.06464644
2020-01-01,E05010318,GVA,£m,1052.713909926
2020-01-01,E05010319,GVA,£m,85.175802884
2020-01-01,E05010320,GVA,£m,149.707764949
2020-01-01,E05010321,GVA,£m,26.508372909000002
2020-01-01,E05010322,GVA,£m,342.07127590100004
2020-01-01,E05010323,GVA,£m,329.731257553
2020-01-01,E05010324,GVA,£m,779.5587261620001
2020-01-01,E05010325,GVA,£m,876.07734546
2020-01-01,E05010326,GVA,£m,286.81657286
2020-01-01,E05010327,GVA,£m,491.68790192
2020-01-01,E05010328,GVA,£m,352.460648692
2020-01-01,E05010329,GVA,£m,93.207215003
2020-01-01,E05010330,GVA,£m,84.04527134
2020-01-01,E05010331,GVA,£m,205.48100167
2020-01-01,E05010365,GVA,£m,71.78838333499999
2020-01-01,E05010366,GVA,£m,48.268360416
2020-01-01,E05010367,GVA,£m,251.423747577
2020-01-01,E05010368,GVA,£m,251.298674751
2020-01-01,E05010369,GVA,£m,43.690091549
2020-01-01,E05010370,GVA,£m,130.42461039
2020-01-01,E05010371,GVA,£m,98.04715868
2020-01-01,E05010372,GVA,£m,64.24707156
2020-01-01,E05010374,GVA,£m,217.33893235
2020-01-01,E05010378,GVA,£m,57.654650780000004
2020-01-01,E05010379,GVA,£m,150.39024892
2020-01-01,E05010380,GVA,£m,25.9418212
2020-01-01,E05010382,GVA,£m,36.16198241
2020-01-01,E05010383,GVA,£m,47.58210709
2020-01-01,E05010384,GVA,£m,139.4511575
2020-01-01,E05010385,GVA,£m,181.61125056
2020-01-01,E05010388,GVA,£m,63.759112896999994
2020-01-01,E05010389,GVA,£m,34.653725672
2020-01-01,E05010390,GVA,£m,22.39018203
2020-01-01,E05010392,GVA,£m,54.369627945
2020-01-01,E05010393,GVA,£m,357.60516829
2020-01-01,E05010395,GVA,£m,183.346417991
2020-01-01,E05010396,GVA,£m,183.37994735499998
2020-01-01,E05010397,GVA,£m,16.121174062999998
2020-01-01,E05010398,GVA,£m,77.484670413999993
2020-01-01,E05010399,GVA,£m,196.41122781500002
2020-01-01,E05010402,GVA,£m,241.09209374
2020-01-01,E05010404,GVA,£m,138.35640469
2020-01-01,E05010405,GVA,£m,91.010002305
2020-01-01,E05010407,GVA,£m,33.36347686
2020-01-01,E05010408,GVA,£m,44.339834520000004
2020-01-01,E05010409,GVA,£m,79.36282741
2020-01-01,E05010410,GVA,£m,413.185849357
2020-01-01,E05010411,GVA,£m,131.96209528
2020-01-01,E05010412,GVA,£m,50.893307305
2020-01-01,E05010413,GVA,£m,241.35577207
2020-01-01,E05010414,GVA,£m,94.264530259
2020-01-01,E05010415,GVA,£m,54.10293017
2020-01-01,E05010416,GVA,£m,50.236910057
2020-01-01,E05010417,GVA,£m,46.584203139
2020-01-01,E05010418,GVA,£m,37.832474585
2020-01-01,E05010419,GVA,£m,89.85568581
2020-01-01,E05010420,GVA,£m,42.52697012
2020-01-01,E05010421,GVA,£m,45.47168602
2020-01-01,E05010422,GVA,£m,17.26284514
2020-01-01,E05010423,GVA,£m,58.89768414
2020-01-01,E05010424,GVA,£m,241.947338335
2020-01-01,E05010425,GVA,£m,407.929801035
2020-01-01,E05010426,GVA,£m,60.21880593
2020-01-01,E05010427,GVA,£m,36.122695121999996
2020-01-01,E05010428,GVA,£m,312.27419315000003
2020-01-01,E05010429,GVA,£m,548.418679913
2020-01-01,E05010430,GVA,£m,122.61558544
2020-01-01,E05010431,GVA,£m,27.386037848999997
2020-01-01,E05010458,GVA,£m,434.017507519
2020-01-01,E05010459,GVA,£m,150.701059862
2020-01-01,E05010460,GVA,£m,1166.226934248
2020-01-01,E05010461,GVA,£m,379.71419819700003
2020-01-01,E05010462,GVA,£m,173.947758222
2020-01-01,E05010463,GVA,£m,3511.334718427
2020-01-01,E05010464,GVA,£m,238.484065783
2020-01-01,E05010465,GVA,£m,39.67475853
2020-01-01,E05010466,GVA,£m,188.82491743399999
2020-01-01,E05010467,GVA,£m,113.605544355
2020-01-01,E05010468,GVA,£m,157.142730423
2020-01-01,E05010469,GVA,£m,541.249756301
2020-01-01,E05010470,GVA,£m,175.240062604
2020-01-01,E05010471,GVA,£m,240.84436924599999
2020-01-01,E05010472,GVA,£m,134.0048244
2020-01-01,E05010473,GVA,£m,128.852860647
2020-01-01,E05010474,GVA,£m,62.57897777
2020-01-01,E05010475,GVA,£m,519.02182932
2020-01-01,E05010476,GVA,£m,283.749762526
2020-01-01,E05010477,GVA,£m,346.223836413
2020-01-01,E05010478,GVA,£m,157.356693754
2020-01-01,E05010479,GVA,£m,39.588398579999996
2020-01-01,E05010480,GVA,£m,173.103387273
2020-01-01,E05010481,GVA,£m,112.15938313000001
2020-01-01,E05010482,GVA,£m,275.271198732
2020-01-01,E05010483,GVA,£m,14.301516884
2020-01-01,E05010484,GVA,£m,210.10255104
2020-01-01,E05010485,GVA,£m,432.75803339
2020-01-01,E05010486,GVA,£m,69.385480136
2020-01-01,E05010487,GVA,£m,55.745912364
2020-01-01,E05010488,GVA,£m,138.63076639
2020-01-01,E05010489,GVA,£m,18.668199340999998
2020-01-01,E05010490,GVA,£m,50.11653006
2020-01-01,E05010491,GVA,£m,176.39327983
2020-01-01,E05010492,GVA,£m,62.89649617
2020-01-01,E05010493,GVA,£m,32.93219448
2020-01-01,E05010494,GVA,£m,458.35485194
2020-01-01,E05010495,GVA,£m,21.909679604
2020-01-01,E05010496,GVA,£m,66.55345195
2020-01-01,E05010497,GVA,£m,156.428457548
2020-01-01,E05010498,GVA,£m,198.06813166
2020-01-01,E05010499,GVA,£m,134.99534774
2020-01-01,E05010500,GVA,£m,186.183582845
2020-01-01,E05010501,GVA,£m,29.748362028000003
2020-01-01,E05010502,GVA,£m,318.617798919
2020-01-01,E05010503,GVA,£m,34.507770115
2020-01-01,E05010504,GVA,£m,90.226320348
2020-01-01,E05010505,GVA,£m,94.218492735
2020-01-01,E05010506,GVA,£m,54.008975036
2020-01-01,E05010507,GVA,£m,291.925466627
2020-01-01,E05010508,GVA,£m,108.023232897
2020-01-01,E05010509,GVA,£m,16.796799583000002
2020-01-01,E05010510,GVA,£m,168.829301378
2020-01-01,E05010511,GVA,£m,70.869957097
2020-01-01,E05010512,GVA,£m,51.16310127
2020-01-01,E05010513,GVA,£m,151.394477716
2020-01-01,E05010514,GVA,£m,193.84578406
2020-01-01,E05010515,GVA,£m,34.469040927
2020-01-01,E05010516,GVA,£m,280.62425097
2020-01-01,E05010517,GVA,£m,43.700139486
2020-01-01,E05010518,GVA,£m,262.74877623
2020-01-01,E05010519,GVA,£m,137.639343763
2020-01-01,E05010520,GVA,£m,65.48690046
2020-01-01,E05010521,GVA,£m,12.291293145000001
2020-01-01,E05010522,GVA,£m,47.716326483
2020-01-01,E05010523,GVA,£m,52.41130479
2020-01-01,E05010524,GVA,£m,49.375559575
2020-01-01,E05010525,GVA,£m,128.44497217
2020-01-01,E05010526,GVA,£m,94.42852461999999
2020-01-01,E05010527,GVA,£m,101.031064313
2020-01-01,E05010528,GVA,£m,239.54548522
2020-01-01,E05010529,GVA,£m,25.162940512
2020-01-01,E05010530,GVA,£m,67.309875139
2020-01-01,E05010531,GVA,£m,53.90177898100001
2020-01-01,E05010532,GVA,£m,182.63145078099998
2020-01-01,E05010533,GVA,£m,66.72615186
2020-01-01,E05010550,GVA,£m,20.173091557
2020-01-01,E05010551,GVA,£m,28.59866516
2020-01-01,E05010552,GVA,£m,31.677248170000002
2020-01-01,E05010553,GVA,£m,36.125053237
2020-01-01,E05010554,GVA,£m,23.85460153
2020-01-01,E05010555,GVA,£m,40.0362818
2020-01-01,E05010556,GVA,£m,22.05387474
2020-01-01,E05010557,GVA,£m,61.979936890000005
2020-01-01,E05010558,GVA,£m,111.9256896
2020-01-01,E05010559,GVA,£m,12.69304559
2020-01-01,E05010560,GVA,£m,42.84062221000001
2020-01-01,E05010561,GVA,£m,41.84150082
2020-01-01,E05010562,GVA,£m,58.991723470000004
2020-01-01,E05010563,GVA,£m,26.33392133
2020-01-01,E05010564,GVA,£m,43.53011602
2020-01-01,E05010565,GVA,£m,62.91280594
2020-01-01,E05010566,GVA,£m,53.00240249
2020-01-01,E05010567,GVA,£m,52.0151015
2020-01-01,E05010604,GVA,£m,109.431261686
2020-01-01,E05010605,GVA,£m,50.542203859
2020-01-01,E05010606,GVA,£m,20.717883678
2020-01-01,E05010607,GVA,£m,108.42834169700001
2020-01-01,E05010608,GVA,£m,72.346240162
2020-01-01,E05010609,GVA,£m,95.35613354
2020-01-01,E05010610,GVA,£m,184.14246973000002
2020-01-01,E05010611,GVA,£m,33.410410545
2020-01-01,E05010612,GVA,£m,138.7663375
2020-01-01,E05010613,GVA,£m,89.35876486000001
2020-01-01,E05010614,GVA,£m,115.301974109
2020-01-01,E05010615,GVA,£m,250.41401525999999
2020-01-01,E05010616,GVA,£m,96.57612277999999
2020-01-01,E05010617,GVA,£m,57.029888801999995
2020-01-01,E05010618,GVA,£m,163.90712839
2020-01-01,E05010619,GVA,£m,35.770828125
2020-01-01,E05010620,GVA,£m,86.967001356
2020-01-01,E05010621,GVA,£m,61.685290171
2020-01-01,E05010622,GVA,£m,66.022146007999993
2020-01-01,E05010623,GVA,£m,5.030686116
2020-01-01,E05010624,GVA,£m,66.17983523
2020-01-01,E05010625,GVA,£m,85.95056319
2020-01-01,E05010626,GVA,£m,90.95753418
2020-01-01,E05010627,GVA,£m,48.94567647
2020-01-01,E05010628,GVA,£m,83.7701757
2020-01-01,E05010629,GVA,£m,64.91683745
2020-01-01,E05010630,GVA,£m,92.398687196
2020-01-01,E05010631,GVA,£m,20.3676631
2020-01-01,E05010632,GVA,£m,2.966583982
2020-01-01,E05010633,GVA,£m,41.43091524
2020-01-01,E05010634,GVA,£m,88.047022905
2020-01-01,E05010635,GVA,£m,10.08663604
2020-01-01,E05010636,GVA,£m,125.97118123999999
2020-01-01,E05010637,GVA,£m,121.485905457
2020-01-01,E05010638,GVA,£m,103.164704478
2020-01-01,E05010639,GVA,£m,22.651549336
2020-01-01,E05010640,GVA,£m,82.591615449
2020-01-01,E05010641,GVA,£m,40.562395912
2020-01-01,E05010642,GVA,£m,17.948581615000002
2020-01-01,E05010643,GVA,£m,19.45506911
2020-01-01,E05010644,GVA,£m,29.559055270000002
2020-01-01,E05010645,GVA,£m,36.451574224
2020-01-01,E05010646,GVA,£m,36.281178529
2020-01-01,E05010647,GVA,£m,20.93156685
2020-01-01,E05010648,GVA,£m,23.18839322
2020-01-01,E05010649,GVA,£m,91.4991618
2020-01-01,E05010650,GVA,£m,7.539103188
2020-01-01,E05010651,GVA,£m,424.86736995
2020-01-01,E05010652,GVA,£m,110.104067378
2020-01-01,E05010653,GVA,£m,123.39064608
2020-01-01,E05010654,GVA,£m,36.38493739
2020-01-01,E05010655,GVA,£m,76.31178399
2020-01-01,E05010656,GVA,£m,27.843537412
2020-01-01,E05010657,GVA,£m,52.45797968
2020-01-01,E05010658,GVA,£m,269.27639324
2020-01-01,E05010659,GVA,£m,35.49874015
2020-01-01,E05010660,GVA,£m,35.527581501
2020-01-01,E05010661,GVA,£m,119.723877427
2020-01-01,E05010662,GVA,£m,22.921700965
2020-01-01,E05010663,GVA,£m,30.24757323
2020-01-01,E05010664,GVA,£m,131.94885537
2020-01-01,E05010665,GVA,£m,134.90986816
2020-01-01,E05010666,GVA,£m,21.96910967
2020-01-01,E05010667,GVA,£m,24.63552232
2020-01-01,E05010668,GVA,£m,54.76075084
2020-01-01,E05010669,GVA,£m,122.07035162
2020-01-01,E05010670,GVA,£m,330.32894409
2020-01-01,E05010671,GVA,£m,79.73062135
2020-01-01,E05010672,GVA,£m,101.18973656
2020-01-01,E05010673,GVA,£m,28.21602551
2020-01-01,E05010674,GVA,£m,514.361071045
2020-01-01,E05010675,GVA,£m,58.646732064999995
2020-01-01,E05010676,GVA,£m,81.81878312399999
2020-01-01,E05010677,GVA,£m,53.71096299
2020-01-01,E05010678,GVA,£m,124.90527824
2020-01-01,E05010679,GVA,£m,85.981459085
2020-01-01,E05010680,GVA,£m,21.595860996
2020-01-01,E05010681,GVA,£m,157.775514495
2020-01-01,E05010682,GVA,£m,411.714784662
2020-01-01,E05010683,GVA,£m,12.762782615999999
2020-01-01,E05010684,GVA,£m,12.141737223
2020-01-01,E05010685,GVA,£m,92.64559972
2020-01-01,E05010686,GVA,£m,55.924536859999996
2020-01-01,E05010687,GVA,£m,44.232799126
2020-01-01,E05010688,GVA,£m,14.956574746
2020-01-01,E05010689,GVA,£m,32.247612837999995
2020-01-01,E05010690,GVA,£m,255.501997147
2020-01-01,E05010691,GVA,£m,38.137967290000006
2020-01-01,E05010692,GVA,£m,344.994151832
2020-01-01,E05010693,GVA,£m,264.24111604
2020-01-01,E05010694,GVA,£m,6.6238846989999995
2020-01-01,E05010695,GVA,£m,37.08137749
2020-01-01,E05010696,GVA,£m,17.46085016
2020-01-01,E05010697,GVA,£m,50.44738877
2020-01-01,E05010698,GVA,£m,63.31357441
2020-01-01,E05010699,GVA,£m,84.28276271
2020-01-01,E05010700,GVA,£m,167.53347369
2020-01-01,E05010701,GVA,£m,83.06379451000001
2020-01-01,E05010702,GVA,£m,26.93133035
2020-01-01,E05010703,GVA,£m,32.64726264
2020-01-01,E05010704,GVA,£m,28.00016285
2020-01-01,E05010705,GVA,£m,9.842327057
2020-01-01,E05010706,GVA,£m,68.02724992
2020-01-01,E05010707,GVA,£m,846.2780251300001
2020-01-01,E05010708,GVA,£m,115.14121398
2020-01-01,E05010709,GVA,£m,32.45546399
2020-01-01,E05010710,GVA,£m,129.48254778
2020-01-01,E05010711,GVA,£m,37.34838776
2020-01-01,E05010712,GVA,£m,31.95894223
2020-01-01,E05010713,GVA,£m,5.947518386
2020-01-01,E05010714,GVA,£m,73.8986474
2020-01-01,E05010715,GVA,£m,846.936097
2020-01-01,E05010716,GVA,£m,65.13205878
2020-01-01,E05010717,GVA,£m,105.27618178
2020-01-01,E05010718,GVA,£m,173.4935834
2020-01-01,E05010719,GVA,£m,46.819374
2020-01-01,E05010720,GVA,£m,11.25886066
2020-01-01,E05010721,GVA,£m,20.57447656
2020-01-01,E05010722,GVA,£m,20.61270143
2020-01-01,E05010723,GVA,£m,37.421299264
2020-01-01,E05010724,GVA,£m,64.81738651
2020-01-01,E05010725,GVA,£m,26.520264442
2020-01-01,E05010726,GVA,£m,21.57626074
2020-01-01,E05010727,GVA,£m,292.98763081000004
2020-01-01,E05010728,GVA,£m,213.503280179
2020-01-01,E05010729,GVA,£m,269.04029017
2020-01-01,E05010730,GVA,£m,290.629261818
2020-01-01,E05010731,GVA,£m,271.617475166
2020-01-01,E05010732,GVA,£m,170.015164948
2020-01-01,E05010733,GVA,£m,136.195343212
2020-01-01,E05010734,GVA,£m,58.824465254
2020-01-01,E05010735,GVA,£m,178.48499297700002
2020-01-01,E05010736,GVA,£m,239.586821902
2020-01-01,E05010737,GVA,£m,247.886169555
2020-01-01,E05010738,GVA,£m,548.9015433120001
2020-01-01,E05010739,GVA,£m,110.661221837
2020-01-01,E05010740,GVA,£m,105.411516534
2020-01-01,E05010741,GVA,£m,69.54917729
2020-01-01,E05010742,GVA,£m,157.397467674
2020-01-01,E05010743,GVA,£m,159.622187207
2020-01-01,E05010744,GVA,£m,98.26374697
2020-01-01,E05010745,GVA,£m,264.128242907
2020-01-01,E05010746,GVA,£m,417.674248773
2020-01-01,E05010747,GVA,£m,1136.108737534
2020-01-01,E05010748,GVA,£m,693.5622022
2020-01-01,E05010755,GVA,£m,162.528416138
2020-01-01,E05010756,GVA,£m,58.900071431
2020-01-01,E05010757,GVA,£m,77.203230523
2020-01-01,E05010758,GVA,£m,45.117252482
2020-01-01,E05010759,GVA,£m,247.14671561
2020-01-01,E05010760,GVA,£m,76.49158674
2020-01-01,E05010774,GVA,£m,68.61123054
2020-01-01,E05010775,GVA,£m,40.5650332
2020-01-01,E05010776,GVA,£m,19.02196527
2020-01-01,E05010777,GVA,£m,26.46773153
2020-01-01,E05010778,GVA,£m,18.45146891
2020-01-01,E05010779,GVA,£m,30.45307355
2020-01-01,E05010780,GVA,£m,76.02290217000001
2020-01-01,E05010781,GVA,£m,33.08720835
2020-01-01,E05010782,GVA,£m,44.95985903
2020-01-01,E05010783,GVA,£m,64.23011766
2020-01-01,E05010784,GVA,£m,528.989159889
2020-01-01,E05010785,GVA,£m,41.705193438
2020-01-01,E05010786,GVA,£m,380.63763006
2020-01-01,E05010787,GVA,£m,499.630538469
2020-01-01,E05010788,GVA,£m,44.564707746
2020-01-01,E05010789,GVA,£m,81.524212104
2020-01-01,E05010790,GVA,£m,186.361171813
2020-01-01,E05010791,GVA,£m,126.82399906500001
2020-01-01,E05010792,GVA,£m,84.588427236
2020-01-01,E05010793,GVA,£m,733.47005074
2020-01-01,E05010794,GVA,£m,40.830047661
2020-01-01,E05010795,GVA,£m,303.324878171
2020-01-01,E05010796,GVA,£m,436.947901361
2020-01-01,E05010797,GVA,£m,88.918126513
2020-01-01,E05010798,GVA,£m,178.83756226
2020-01-01,E05010799,GVA,£m,118.9500034
2020-01-01,E05010800,GVA,£m,227.2640343
2020-01-01,E05010801,GVA,£m,133.762002213
2020-01-01,E05010802,GVA,£m,250.00378604
2020-01-01,E05010803,GVA,£m,227.366245696
2020-01-01,E05010804,GVA,£m,958.111044311
2020-01-01,E05010805,GVA,£m,35.1913117
2020-01-01,E05010806,GVA,£m,150.626080098
2020-01-01,E05010807,GVA,£m,899.4491694110001
2020-01-01,E05010808,GVA,£m,59.807612376
2020-01-01,E05010809,GVA,£m,1294.04665482
2020-01-01,E05010810,GVA,£m,99.336640839
2020-01-01,E05010811,GVA,£m,190.69700912300002
2020-01-01,E05010812,GVA,£m,233.911676749
2020-01-01,E05010813,GVA,£m,103.73048423
2020-01-01,E05010814,GVA,£m,40.224650339
2020-01-01,E05010815,GVA,£m,396.11558074
2020-01-01,E05010816,GVA,£m,244.120968681
2020-01-01,E05010817,GVA,£m,80.064443518
2020-01-01,E05010818,GVA,£m,85.615958496
2020-01-01,E05010819,GVA,£m,1038.6402811
2020-01-01,E05010820,GVA,£m,143.18286522
2020-01-01,E05010821,GVA,£m,174.473868205
2020-01-01,E05010822,GVA,£m,342.67538894
2020-01-01,E05010823,GVA,£m,224.37259826599998
2020-01-01,E05010824,GVA,£m,189.408869166
2020-01-01,E05010825,GVA,£m,475.83121524200004
2020-01-01,E05010826,GVA,£m,40.17273511
2020-01-01,E05010827,GVA,£m,53.600492227
2020-01-01,E05010828,GVA,£m,745.72182289
2020-01-01,E05010829,GVA,£m,148.790928567
2020-01-01,E05010830,GVA,£m,614.899944699
2020-01-01,E05010831,GVA,£m,97.41343449
2020-01-01,E05010832,GVA,£m,173.49688598
2020-01-01,E05010833,GVA,£m,138.6229209
2020-01-01,E05010834,GVA,£m,486.86909019
2020-01-01,E05010835,GVA,£m,427.918740701
2020-01-01,E05010836,GVA,£m,252.06160452900002
2020-01-01,E05010837,GVA,£m,123.572461075
2020-01-01,E05010838,GVA,£m,256.41741762
2020-01-01,E05010839,GVA,£m,60.259160699
2020-01-01,E05010840,GVA,£m,130.80985533
2020-01-01,E05010841,GVA,£m,156.424768864
2020-01-01,E05010842,GVA,£m,152.912467253
2020-01-01,E05010843,GVA,£m,209.76951354200003
2020-01-01,E05010844,GVA,£m,169.84714534
2020-01-01,E05010845,GVA,£m,61.369057609
2020-01-01,E05010846,GVA,£m,38.279463979
2020-01-01,E05010847,GVA,£m,48.008745526
2020-01-01,E05010848,GVA,£m,117.18264672
2020-01-01,E05010849,GVA,£m,55.03243672
2020-01-01,E05010850,GVA,£m,44.266609774
2020-01-01,E05010851,GVA,£m,137.18221111900002
2020-01-01,E05010852,GVA,£m,122.126770524
2020-01-01,E05010853,GVA,£m,290.61772355
2020-01-01,E05010854,GVA,£m,42.79141707
2020-01-01,E05010855,GVA,£m,47.558359442
2020-01-01,E05010856,GVA,£m,169.33248296
2020-01-01,E05010857,GVA,£m,111.10882328699999
2020-01-01,E05010858,GVA,£m,324.37157640000004
2020-01-01,E05010859,GVA,£m,93.396539473
2020-01-01,E05010860,GVA,£m,979.00749935
2020-01-01,E05010861,GVA,£m,1895.050117895
2020-01-01,E05010862,GVA,£m,1750.81074128
2020-01-01,E05010863,GVA,£m,119.944818757
2020-01-01,E05010864,GVA,£m,1755.842583993
2020-01-01,E05010865,GVA,£m,216.233313273
2020-01-01,E05010866,GVA,£m,550.938386081
2020-01-01,E05010867,GVA,£m,329.353216936
2020-01-01,E05010868,GVA,£m,141.242284458
2020-01-01,E05010869,GVA,£m,152.374068251
2020-01-01,E05010870,GVA,£m,181.511074583
2020-01-01,E05010871,GVA,£m,260.091532854
2020-01-01,E05010872,GVA,£m,359.441778519
2020-01-01,E05010873,GVA,£m,1474.36031261
2020-01-01,E05010874,GVA,£m,131.828267754
2020-01-01,E05010875,GVA,£m,367.052081745
2020-01-01,E05010876,GVA,£m,162.586723999
2020-01-01,E05010877,GVA,£m,90.188193899
2020-01-01,E05010878,GVA,£m,258.690496666
2020-01-01,E05010879,GVA,£m,131.772020949
2020-01-01,E05010880,GVA,£m,99.763880616
2020-01-01,E05010881,GVA,£m,205.321103549
2020-01-01,E05010882,GVA,£m,747.608312416
2020-01-01,E05010883,GVA,£m,74.863305728
2020-01-01,E05010884,GVA,£m,236.007244541
2020-01-01,E05010885,GVA,£m,318.459023813
2020-01-01,E05010886,GVA,£m,1197.048443679
2020-01-01,E05010887,GVA,£m,796.4657899770001
2020-01-01,E05010888,GVA,£m,138.32287566
2020-01-01,E05010889,GVA,£m,181.853311717
2020-01-01,E05010890,GVA,£m,182.248203664
2020-01-01,E05010891,GVA,£m,309.99013353
2020-01-01,E05010892,GVA,£m,6093.08687639
2020-01-01,E05010893,GVA,£m,411.83563096
2020-01-01,E05010894,GVA,£m,318.12779716
2020-01-01,E05010895,GVA,£m,82.536335318
2020-01-01,E05010896,GVA,£m,112.61351475
2020-01-01,E05010897,GVA,£m,173.01183304
2020-01-01,E05010898,GVA,£m,188.502088751
2020-01-01,E05010899,GVA,£m,228.41405984099998
2020-01-01,E05010900,GVA,£m,153.096348365
2020-01-01,E05010901,GVA,£m,82.043374698
2020-01-01,E05010902,GVA,£m,290.047758198
2020-01-01,E05010903,GVA,£m,124.228054722
2020-01-01,E05010904,GVA,£m,626.7827573410001
2020-01-01,E05010905,GVA,£m,396.4167784
2020-01-01,E05010906,GVA,£m,100.478917731
2020-01-01,E05010907,GVA,£m,1969.59626045
2020-01-01,E05010908,GVA,£m,161.368097837
2020-01-01,E05010909,GVA,£m,160.33136002
2020-01-01,E05010910,GVA,£m,89.211590752
2020-01-01,E05010911,GVA,£m,29.453778747
2020-01-01,E05010912,GVA,£m,63.23690739
2020-01-01,E05010913,GVA,£m,91.486554525
2020-01-01,E05010914,GVA,£m,296.410118337
2020-01-01,E05010915,GVA,£m,59.951050865
2020-01-01,E05010916,GVA,£m,110.098520356
2020-01-01,E05010917,GVA,£m,337.96044294800004
2020-01-01,E05010918,GVA,£m,71.955305925
2020-01-01,E05010921,GVA,£m,675.756224865
2020-01-01,E05010922,GVA,£m,796.847086205
2020-01-01,E05010923,GVA,£m,46.273815093
2020-01-01,E05010924,GVA,£m,37.614609039
2020-01-01,E05010925,GVA,£m,719.83196611
2020-01-01,E05010926,GVA,£m,51.613464067
2020-01-01,E05010928,GVA,£m,110.542069099
2020-01-01,E05010929,GVA,£m,116.00372636
2020-01-01,E05010930,GVA,£m,159.99292755
2020-01-01,E05010932,GVA,£m,392.860177321
2020-01-01,E05010933,GVA,£m,749.735376459
2020-01-01,E05010934,GVA,£m,227.79863701
2020-01-01,E05010935,GVA,£m,272.534258529
2020-01-01,E05010936,GVA,£m,49.144523148000005
2020-01-01,E05010937,GVA,£m,806.576372181
2020-01-01,E05010938,GVA,£m,621.596940897
2020-01-01,E05010939,GVA,£m,82.26009568
2020-01-01,E05010940,GVA,£m,419.328739756
2020-01-01,E05010941,GVA,£m,542.472461789
