"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","C_AGE","C_AGE_NAME","C_AGE_CODE","C_AGE_TYPE","C_AGE_TYPECODE","C_AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"1811939470","Worcester","E07000237","local authorities: district / unitary (as of April 2021)",432,154,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",103617,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939470d0d200d20100",154,621
"2021","2021","2021","date",0,0,"1811939471","Wychavon","E07000238","local authorities: district / unitary (as of April 2021)",432,155,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",133100,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939471d0d200d20100",155,621
"2021","2021","2021","date",0,0,"1811939472","Wyre Forest","E07000239","local authorities: district / unitary (as of April 2021)",432,156,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",101786,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939472d0d200d20100",156,621
"2021","2021","2021","date",0,0,"1811939473","Bedford","E06000055","local authorities: district / unitary (as of April 2021)",432,157,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",185761,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939473d0d200d20100",157,621
"2021","2021","2021","date",0,0,"1811939474","Central Bedfordshire","E06000056","local authorities: district / unitary (as of April 2021)",432,158,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",295541,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939474d0d200d20100",158,621
"2021","2021","2021","date",0,0,"1811939475","Luton","E06000032","local authorities: district / unitary (as of April 2021)",432,159,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",224826,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939475d0d200d20100",159,621
"2021","2021","2021","date",0,0,"1811939476","Peterborough","E06000031","local authorities: district / unitary (as of April 2021)",432,160,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",216349,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939476d0d200d20100",160,621
"2021","2021","2021","date",0,0,"1811939477","Southend-on-Sea","E06000033","local authorities: district / unitary (as of April 2021)",432,161,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",180601,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939477d0d200d20100",161,621
"2021","2021","2021","date",0,0,"1811939478","Thurrock","E06000034","local authorities: district / unitary (as of April 2021)",432,162,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",175902,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939478d0d200d20100",162,621
"2021","2021","2021","date",0,0,"1811939479","Cambridge","E07000008","local authorities: district / unitary (as of April 2021)",432,163,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",144714,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939479d0d200d20100",163,621
"2021","2021","2021","date",0,0,"1811939480","East Cambridgeshire","E07000009","local authorities: district / unitary (as of April 2021)",432,164,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",88145,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939480d0d200d20100",164,621
"2021","2021","2021","date",0,0,"1811939481","Fenland","E07000010","local authorities: district / unitary (as of April 2021)",432,165,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",102742,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939481d0d200d20100",165,621
"2021","2021","2021","date",0,0,"1811939482","Huntingdonshire","E07000011","local authorities: district / unitary (as of April 2021)",432,166,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",181804,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939482d0d200d20100",166,621
"2021","2021","2021","date",0,0,"1811939483","South Cambridgeshire","E07000012","local authorities: district / unitary (as of April 2021)",432,167,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",163002,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939483d0d200d20100",167,621
"2021","2021","2021","date",0,0,"1811939484","Basildon","E07000066","local authorities: district / unitary (as of April 2021)",432,168,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",187659,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939484d0d200d20100",168,621
"2021","2021","2021","date",0,0,"1811939485","Braintree","E07000067","local authorities: district / unitary (as of April 2021)",432,169,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",155710,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939485d0d200d20100",169,621
"2021","2021","2021","date",0,0,"1811939486","Brentwood","E07000068","local authorities: district / unitary (as of April 2021)",432,170,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",77103,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939486d0d200d20100",170,621
"2021","2021","2021","date",0,0,"1811939487","Castle Point","E07000069","local authorities: district / unitary (as of April 2021)",432,171,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",89708,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939487d0d200d20100",171,621
"2021","2021","2021","date",0,0,"1811939488","Chelmsford","E07000070","local authorities: district / unitary (as of April 2021)",432,172,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",181763,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939488d0d200d20100",172,621
"2021","2021","2021","date",0,0,"1811939489","Colchester","E07000071","local authorities: district / unitary (as of April 2021)",432,173,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",192424,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939489d0d200d20100",173,621
"2021","2021","2021","date",0,0,"1811939490","Epping Forest","E07000072","local authorities: district / unitary (as of April 2021)",432,174,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",134909,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939490d0d200d20100",174,621
"2021","2021","2021","date",0,0,"1811939491","Harlow","E07000073","local authorities: district / unitary (as of April 2021)",432,175,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",93374,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939491d0d200d20100",175,621
"2021","2021","2021","date",0,0,"1811939492","Maldon","E07000074","local authorities: district / unitary (as of April 2021)",432,176,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",66627,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939492d0d200d20100",176,621
"2021","2021","2021","date",0,0,"1811939493","Rochford","E07000075","local authorities: district / unitary (as of April 2021)",432,177,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",86186,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939493d0d200d20100",177,621
"2021","2021","2021","date",0,0,"1811939494","Tendring","E07000076","local authorities: district / unitary (as of April 2021)",432,178,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",148934,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939494d0d200d20100",178,621
"2021","2021","2021","date",0,0,"1811939495","Uttlesford","E07000077","local authorities: district / unitary (as of April 2021)",432,179,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",91948,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939495d0d200d20100",179,621
"2021","2021","2021","date",0,0,"1811939496","Broxbourne","E07000095","local authorities: district / unitary (as of April 2021)",432,180,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",99138,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939496d0d200d20100",180,621
"2021","2021","2021","date",0,0,"1811939497","Dacorum","E07000096","local authorities: district / unitary (as of April 2021)",432,181,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",155217,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939497d0d200d20100",181,621
"2021","2021","2021","date",0,0,"1811939499","East Hertfordshire","E07000242","local authorities: district / unitary (as of April 2021)",432,182,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",150687,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939499d0d200d20100",182,621
"2021","2021","2021","date",0,0,"1811939500","Hertsmere","E07000098","local authorities: district / unitary (as of April 2021)",432,183,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",108105,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939500d0d200d20100",183,621
"2021","2021","2021","date",0,0,"1811939501","North Hertfordshire","E07000099","local authorities: district / unitary (as of April 2021)",432,184,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",133571,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939501d0d200d20100",184,621
"2021","2021","2021","date",0,0,"1811939503","St Albans","E07000240","local authorities: district / unitary (as of April 2021)",432,185,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",148641,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939503d0d200d20100",185,621
"2021","2021","2021","date",0,0,"1811939505","Stevenage","E07000243","local authorities: district / unitary (as of April 2021)",432,186,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",89320,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939505d0d200d20100",186,621
"2021","2021","2021","date",0,0,"1811939506","Three Rivers","E07000102","local authorities: district / unitary (as of April 2021)",432,187,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",93952,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939506d0d200d20100",187,621
"2021","2021","2021","date",0,0,"1811939507","Watford","E07000103","local authorities: district / unitary (as of April 2021)",432,188,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",102451,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939507d0d200d20100",188,621
"2021","2021","2021","date",0,0,"1811939509","Welwyn Hatfield","E07000241","local authorities: district / unitary (as of April 2021)",432,189,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",119538,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939509d0d200d20100",189,621
"2021","2021","2021","date",0,0,"1811939510","Breckland","E07000143","local authorities: district / unitary (as of April 2021)",432,190,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",142164,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939510d0d200d20100",190,621
"2021","2021","2021","date",0,0,"1811939511","Broadland","E07000144","local authorities: district / unitary (as of April 2021)",432,191,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",132247,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939511d0d200d20100",191,621
"2021","2021","2021","date",0,0,"1811939512","Great Yarmouth","E07000145","local authorities: district / unitary (as of April 2021)",432,192,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",100146,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939512d0d200d20100",192,621
"2021","2021","2021","date",0,0,"1811939513","King's Lynn and West Norfolk","E07000146","local authorities: district / unitary (as of April 2021)",432,193,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",154910,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939513d0d200d20100",193,621
"2021","2021","2021","date",0,0,"1811939514","North Norfolk","E07000147","local authorities: district / unitary (as of April 2021)",432,194,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",103257,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939514d0d200d20100",194,621
"2021","2021","2021","date",0,0,"1811939515","Norwich","E07000148","local authorities: district / unitary (as of April 2021)",432,195,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",143118,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939515d0d200d20100",195,621
"2021","2021","2021","date",0,0,"1811939516","South Norfolk","E07000149","local authorities: district / unitary (as of April 2021)",432,196,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",142527,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939516d0d200d20100",196,621
"2021","2021","2021","date",0,0,"1811939517","Babergh","E07000200","local authorities: district / unitary (as of April 2021)",432,197,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",92723,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939517d0d200d20100",197,621
"2021","2021","2021","date",0,0,"1811939519","Ipswich","E07000202","local authorities: district / unitary (as of April 2021)",432,198,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",139614,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939519d0d200d20100",198,621
"2021","2021","2021","date",0,0,"1811939520","Mid Suffolk","E07000203","local authorities: district / unitary (as of April 2021)",432,199,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",103417,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939520d0d200d20100",199,621
"2021","2021","2021","date",0,0,"1811939524","East Suffolk","E07000244","local authorities: district / unitary (as of April 2021)",432,200,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",246801,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939524d0d200d20100",200,621
"2021","2021","2021","date",0,0,"1811939525","West Suffolk","E07000245","local authorities: district / unitary (as of April 2021)",432,201,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",180820,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939525d0d200d20100",201,621
"2021","2021","2021","date",0,0,"1811939526","Camden","E09000007","local authorities: district / unitary (as of April 2021)",432,202,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",210390,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939526d0d200d20100",202,621
"2021","2021","2021","date",0,0,"1811939527","City of London","E09000001","local authorities: district / unitary (as of April 2021)",432,203,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",8618,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939527d0d200d20100",203,621
"2021","2021","2021","date",0,0,"1811939528","Hackney","E09000012","local authorities: district / unitary (as of April 2021)",432,204,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",259956,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939528d0d200d20100",204,621
"2021","2021","2021","date",0,0,"1811939529","Hammersmith and Fulham","E09000013","local authorities: district / unitary (as of April 2021)",432,205,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",183295,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939529d0d200d20100",205,621
"2021","2021","2021","date",0,0,"1811939530","Haringey","E09000014","local authorities: district / unitary (as of April 2021)",432,206,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",264130,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939530d0d200d20100",206,621
"2021","2021","2021","date",0,0,"1811939531","Islington","E09000019","local authorities: district / unitary (as of April 2021)",432,207,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",216767,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939531d0d200d20100",207,621
"2021","2021","2021","date",0,0,"1811939532","Kensington and Chelsea","E09000020","local authorities: district / unitary (as of April 2021)",432,208,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",143940,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939532d0d200d20100",208,621
"2021","2021","2021","date",0,0,"1811939533","Lambeth","E09000022","local authorities: district / unitary (as of April 2021)",432,209,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",317498,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939533d0d200d20100",209,621
"2021","2021","2021","date",0,0,"1811939534","Lewisham","E09000023","local authorities: district / unitary (as of April 2021)",432,210,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",299810,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939534d0d200d20100",210,621
"2021","2021","2021","date",0,0,"1811939535","Newham","E09000025","local authorities: district / unitary (as of April 2021)",432,211,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",350626,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939535d0d200d20100",211,621
"2021","2021","2021","date",0,0,"1811939536","Southwark","E09000028","local authorities: district / unitary (as of April 2021)",432,212,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",306374,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939536d0d200d20100",212,621
"2021","2021","2021","date",0,0,"1811939537","Tower Hamlets","E09000030","local authorities: district / unitary (as of April 2021)",432,213,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",312273,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939537d0d200d20100",213,621
"2021","2021","2021","date",0,0,"1811939538","Wandsworth","E09000032","local authorities: district / unitary (as of April 2021)",432,214,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",328367,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939538d0d200d20100",214,621
"2021","2021","2021","date",0,0,"1811939539","Westminster","E09000033","local authorities: district / unitary (as of April 2021)",432,215,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",205087,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939539d0d200d20100",215,621
"2021","2021","2021","date",0,0,"1811939540","Barking and Dagenham","E09000002","local authorities: district / unitary (as of April 2021)",432,216,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",218534,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939540d0d200d20100",216,621
"2021","2021","2021","date",0,0,"1811939541","Barnet","E09000003","local authorities: district / unitary (as of April 2021)",432,217,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",388639,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939541d0d200d20100",217,621
"2021","2021","2021","date",0,0,"1811939542","Bexley","E09000004","local authorities: district / unitary (as of April 2021)",432,218,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",246543,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939542d0d200d20100",218,621
"2021","2021","2021","date",0,0,"1811939543","Brent","E09000005","local authorities: district / unitary (as of April 2021)",432,219,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",338918,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939543d0d200d20100",219,621
"2021","2021","2021","date",0,0,"1811939544","Bromley","E09000006","local authorities: district / unitary (as of April 2021)",432,220,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",329830,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939544d0d200d20100",220,621
"2021","2021","2021","date",0,0,"1811939545","Croydon","E09000008","local authorities: district / unitary (as of April 2021)",432,221,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",390506,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939545d0d200d20100",221,621
"2021","2021","2021","date",0,0,"1811939546","Ealing","E09000009","local authorities: district / unitary (as of April 2021)",432,222,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",366127,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939546d0d200d20100",222,621
"2021","2021","2021","date",0,0,"1811939547","Enfield","E09000010","local authorities: district / unitary (as of April 2021)",432,223,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",329601,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939547d0d200d20100",223,621
"2021","2021","2021","date",0,0,"1811939548","Greenwich","E09000011","local authorities: district / unitary (as of April 2021)",432,224,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",289254,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939548d0d200d20100",224,621
"2021","2021","2021","date",0,0,"1811939549","Harrow","E09000015","local authorities: district / unitary (as of April 2021)",432,225,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",260987,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939549d0d200d20100",225,621
"2021","2021","2021","date",0,0,"1811939550","Havering","E09000016","local authorities: district / unitary (as of April 2021)",432,226,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",262022,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939550d0d200d20100",226,621
"2021","2021","2021","date",0,0,"1811939551","Hillingdon","E09000017","local authorities: district / unitary (as of April 2021)",432,227,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",304792,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939551d0d200d20100",227,621
"2021","2021","2021","date",0,0,"1811939552","Hounslow","E09000018","local authorities: district / unitary (as of April 2021)",432,228,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",287940,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939552d0d200d20100",228,621
"2021","2021","2021","date",0,0,"1811939553","Kingston upon Thames","E09000021","local authorities: district / unitary (as of April 2021)",432,229,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",167845,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939553d0d200d20100",229,621
"2021","2021","2021","date",0,0,"1811939554","Merton","E09000024","local authorities: district / unitary (as of April 2021)",432,230,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",215324,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939554d0d200d20100",230,621
"2021","2021","2021","date",0,0,"1811939555","Redbridge","E09000026","local authorities: district / unitary (as of April 2021)",432,231,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",309836,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939555d0d200d20100",231,621
"2021","2021","2021","date",0,0,"1811939556","Richmond upon Thames","E09000027","local authorities: district / unitary (as of April 2021)",432,232,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",195232,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939556d0d200d20100",232,621
"2021","2021","2021","date",0,0,"1811939557","Sutton","E09000029","local authorities: district / unitary (as of April 2021)",432,233,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",209517,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939557d0d200d20100",233,621
"2021","2021","2021","date",0,0,"1811939558","Waltham Forest","E09000031","local authorities: district / unitary (as of April 2021)",432,234,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",278050,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939558d0d200d20100",234,621
"2021","2021","2021","date",0,0,"1811939559","Bracknell Forest","E06000036","local authorities: district / unitary (as of April 2021)",432,235,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",125174,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939559d0d200d20100",235,621
"2021","2021","2021","date",0,0,"1811939560","Brighton and Hove","E06000043","local authorities: district / unitary (as of April 2021)",432,236,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",276334,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939560d0d200d20100",236,621
"2021","2021","2021","date",0,0,"1811939561","Isle of Wight","E06000046","local authorities: district / unitary (as of April 2021)",432,237,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",140889,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939561d0d200d20100",237,621
"2021","2021","2021","date",0,0,"1811939562","Medway","E06000035","local authorities: district / unitary (as of April 2021)",432,238,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",279827,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939562d0d200d20100",238,621
"2021","2021","2021","date",0,0,"1811939563","Milton Keynes","E06000042","local authorities: district / unitary (as of April 2021)",432,239,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",288201,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939563d0d200d20100",239,621
"2021","2021","2021","date",0,0,"1811939564","Portsmouth","E06000044","local authorities: district / unitary (as of April 2021)",432,240,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",206828,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32336e0d1811939564d0d200d20100",240,621
