date,gender_code,gender_name,age_code,age_name,variable_code,variable_name,geography_code,geography_name,geography_type,value
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005159,Lanehead,wd22,6502
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005160,Queensgate,wd22,5981
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005161,Rosegrove with Lowerhouse,wd22,6784
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005162,Rosehill with Burnley Wood,wd22,6036
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005163,Trinity,wd22,5649
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005164,Whittlefield with Ightenhill,wd22,5620
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005165,Adlington and Anderton,wd22,8205
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005166,Astley and Buckshaw,wd22,8107
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005167,Brindle and Hoghton,wd22,1924
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005168,Chisnall,wd22,4152
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005169,Chorley East,wd22,7332
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005170,Chorley North East,wd22,6515
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005171,Chorley North West,wd22,6274
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005172,Chorley South East,wd22,8185
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005173,Chorley South West,wd22,9451
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005174,Clayton-le-Woods and Whittle-le-Woods,wd22,8923
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005175,Clayton-le-Woods North,wd22,7013
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005176,Clayton-le-Woods West and Cuerden,wd22,5468
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005177,Coppull,wd22,6967
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005178,Eccleston and Mawdesley,wd22,6536
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005179,Euxton North,wd22,4752
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005180,Euxton South,wd22,3731
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005181,Heath Charnock and Rivington,wd22,2174
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005182,Lostock,wd22,6354
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005183,Pennine,wd22,2680
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005184,Wheelton and Withnell,wd22,4127
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005185,Ansdell,wd22,4354
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005186,Ashton,wd22,4447
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005187,Central,wd22,4511
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005188,Clifton,wd22,3960
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005189,Elswick and Little Eccleston,wd22,1533
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005190,Fairhaven,wd22,4124
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005191,Freckleton East,wd22,3276
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005192,Freckleton West,wd22,2724
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005193,Heyhouses,wd22,5001
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005194,Kilnhouse,wd22,4219
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005195,Kirkham North,wd22,4518
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005196,Kirkham South,wd22,3332
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005197,Medlar-with-Wesham,wd22,4372
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005198,Newton and Treales,wd22,3165
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005199,Park,wd22,5147
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005200,Ribby-with-Wrea,wd22,1798
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005201,St Johns,wd22,5084
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005202,St Leonards,wd22,4781
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005203,Singleton and Greenhalgh,wd22,1484
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005204,Staining and Weeton,wd22,3276
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005205,Warton and Westby,wd22,6105
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005206,Altham,wd22,5241
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005207,Barnfield,wd22,4453
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005208,Baxenden,wd22,4013
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005209,Central,wd22,5660
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005210,Church,wd22,5236
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005211,Clayton-le-Moors,wd22,4478
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005212,Huncoat,wd22,4704
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005213,Immanuel,wd22,4349
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005214,Milnshaw,wd22,4864
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005215,Netherton,wd22,4597
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005216,Overton,wd22,6436
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005217,Peel,wd22,4362
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005218,Rishton,wd22,6428
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005219,St Andrew's,wd22,4408
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005220,St Oswald's,wd22,6234
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005221,Spring Hill,wd22,5670
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009592,Bare,wd22,6905
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009593,Bolton & Slyne,wd22,7145
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009594,Bulk,wd22,9754
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009595,Carnforth & Millhead,wd22,6086
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009596,Castle,wd22,5997
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009597,Ellel,wd22,4222
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009598,Halton-with-Aughton,wd22,2666
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009599,Harbour,wd22,8011
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009600,Heysham Central,wd22,4744
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009601,Heysham North,wd22,5110
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009602,Heysham South,wd22,7051
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009603,John O'Gaunt,wd22,7940
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009604,Kellet,wd22,2154
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009605,Lower Lune Valley,wd22,4630
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009606,Marsh,wd22,6125
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009607,Overton,wd22,2567
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009608,Poulton,wd22,5727
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009609,Scotforth East,wd22,4428
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009610,Scotforth West,wd22,7622
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009611,Silverdale,wd22,1881
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009612,Skerton East,wd22,6892
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009613,Skerton West,wd22,6847
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009614,Torrisholme,wd22,4590
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009615,University & Scotforth Rural,wd22,7041
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009616,Upper Lune Valley,wd22,2533
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009617,Warton,wd22,2018
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009618,Westgate,wd22,7433
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005250,Barrowford,wd22,4868
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005251,Blacko and Higherford,wd22,1705
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005252,Boulsworth,wd22,5150
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005253,Bradley,wd22,6907
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005254,Brierfield,wd22,5566
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005255,Clover Hill,wd22,5537
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005256,Coates,wd22,5299
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005257,Craven,wd22,5553
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005260,Higham and Pendleside,wd22,1633
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005261,Horsfield,wd22,4843
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005262,Marsden,wd22,3604
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005263,Old Laund Booth,wd22,1383
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005264,Reedley,wd22,5526
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005265,Southfield,wd22,7002
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005266,Vivary Bridge,wd22,5968
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005267,Walverden,wd22,4104
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005268,Waterside,wd22,5173
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005269,Whitefield,wd22,4553
2020,0,Total,200,All Ages,n_persons,Number of persons,E05008551,Earby,wd22,6155
2020,0,Total,200,All Ages,n_persons,Number of persons,E05008552,Foulridge,wd22,1616
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012193,Ashton,wd22,8632
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012194,Brookfield,wd22,8057
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012195,Cadley,wd22,8040
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012196,City Centre,wd22,11836
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012197,Deepdale,wd22,9511
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012198,Fishwick & Frenchwood,wd22,10257
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012199,Garrison,wd22,8733
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012200,Greyfriars,wd22,7772
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012201,Ingol & Cottam,wd22,8649
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012202,Lea & Larches,wd22,9131
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012203,Plungington,wd22,12808
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012204,Preston Rural East,wd22,7508
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012205,Preston Rural North,wd22,5865
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012206,Ribbleton,wd22,8936
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012207,St Matthew's,wd22,10724
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012208,Sharoe Green,wd22,7688
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012000,Alston & Hothersall,wd22,2751
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012001,Billington & Langho,wd22,3400
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012002,Bowland,wd22,1454
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012003,Brockhall & Dinckley,wd22,1918
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012004,Chatburn,wd22,1345
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012005,Chipping,wd22,1517
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012006,Clayton-le-Dale & Salesbury,wd22,1604
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012007,Derby & Thornley,wd22,3130
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012008,Dilworth,wd22,2881
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012009,"East Whalley, Read & Simonstone",wd22,2832
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012010,Edisford & Low Moor,wd22,3536
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012011,Gisburn & Rimington,wd22,1341
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012012,Hurst Green & Whitewell,wd22,1721
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012013,Littlemoor,wd22,2969
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012014,Mellor,wd22,2695
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012015,Primrose,wd22,3882
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012016,Ribchester,wd22,1639
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012017,Sabden,wd22,1568
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012018,St Mary's,wd22,3070
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012019,Salthill,wd22,3634
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012020,"Waddington, Bashall Eaves & Mitton",wd22,1515
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012021,West Bradford & Grindleton,wd22,1740
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012022,Whalley & Painter Wood,wd22,2555
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012023,Whalley Nethertown,wd22,1979
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012024,Wilpshire & Ramsgreave,wd22,3267
2020,0,Total,200,All Ages,n_persons,Number of persons,E05012025,Wiswell & Barrow,wd22,2083
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005316,Cribden,wd22,3948
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005317,Eden,wd22,3635
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005318,Facit and Shawforth,wd22,3838
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005319,Goodshaw,wd22,4127
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005320,Greenfield,wd22,5818
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005321,Greensclough,wd22,6025
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005322,Hareholme,wd22,5822
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005323,Healey and Whitworth,wd22,4016
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005324,Helmshore,wd22,6101
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005325,Irwell,wd22,6228
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005326,Longholme,wd22,5856
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005327,Stacksteads,wd22,3946
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005328,Whitewell,wd22,5879
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005329,Worsley,wd22,6193
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010214,Bamber Bridge East,wd22,4996
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010215,Bamber Bridge West,wd22,4249
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010216,Broad Oak,wd22,4107
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010217,Broadfield,wd22,5057
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010218,Buckshaw & Worden,wd22,4621
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010219,Charnock,wd22,4050
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010220,Coupe Green & Gregson Lane,wd22,4352
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010221,Earnshaw Bridge,wd22,4951
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010222,Farington East,wd22,3329
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010223,Farington West,wd22,4567
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010224,Hoole,wd22,4195
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010225,Howick & Priory,wd22,7205
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010226,Leyland Central,wd22,5175
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010227,Longton & Hutton West,wd22,5813
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010228,Lostock Hall,wd22,6140
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010229,Middleforth,wd22,7402
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010230,Moss Side,wd22,3977
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010231,New Longton & Hutton East,wd22,4600
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010232,St Ambrose,wd22,4585
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010233,Samlesbury & Walton,wd22,4230
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010234,Seven Stars,wd22,4272
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010235,Walton-le-Dale East,wd22,4264
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010236,Walton-le-Dale West,wd22,4949
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005357,Ashurst,wd22,6331
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005358,Aughton and Downholland,wd22,5456
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005359,Aughton Park,wd22,3749
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005360,Birch Green,wd22,4326
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005361,Burscough East,wd22,4463
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005362,Burscough West,wd22,4800
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005363,Derby,wd22,8955
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005364,Digmoor,wd22,4729
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005365,Halsall,wd22,2064
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005366,Hesketh-with-Becconsall,wd22,3947
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005367,Knowsley,wd22,5564
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005368,Moorside,wd22,3922
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005369,North Meols,wd22,4589
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005370,Parbold,wd22,3780
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005371,Rufford,wd22,2049
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005372,Scarisbrick,wd22,4067
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005373,Scott,wd22,5912
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005374,Skelmersdale North,wd22,4056
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005375,Skelmersdale South,wd22,6405
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005376,Tanhouse,wd22,5341
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005377,Tarleton,wd22,5792
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005378,Up Holland,wd22,6380
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005379,Wrightington,wd22,3947
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005380,Bickerstaffe,wd22,1969
2020,0,Total,200,All Ages,n_persons,Number of persons,E05005381,Newburgh,wd22,1903
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009932,Bourne,wd22,6981
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009933,Breck,wd22,4412
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009934,Brock with Catterall,wd22,4765
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009935,Calder,wd22,2467
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009936,Carleton,wd22,4651
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009937,Cleveleys Park,wd22,4756
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009938,Garstang,wd22,6669
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009939,Great Eccleston,wd22,4160
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009940,Hambleton & Stalmine,wd22,4722
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009941,Hardhorn with High Cross,wd22,6377
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009942,Jubilee,wd22,4797
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009943,Marsh Mill,wd22,6467
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009944,Mount,wd22,5140
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009945,Park,wd22,4996
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009946,Pharos,wd22,4905
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009947,Pheasant's Wood,wd22,1583
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009948,Pilling,wd22,2723
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009949,Preesall,wd22,5648
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009950,Rossall,wd22,6326
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009951,Stanah,wd22,4669
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009952,Tithebarn,wd22,4245
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009953,Victoria & Norcross,wd22,4291
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009954,Warren,wd22,4944
2020,0,Total,200,All Ages,n_persons,Number of persons,E05009955,Wyresdale,wd22,2373
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010935,Cherryfield,wd22,10787
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010936,Halewood North,wd22,9812
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010937,Halewood South,wd22,10950
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010938,Northwood,wd22,11455
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010939,Page Moss,wd22,10511
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010940,Prescot North,wd22,10159
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010941,Prescot South,wd22,10329
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010942,Roby,wd22,9172
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010943,Shevington,wd22,10424
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010944,St Gabriels,wd22,9483
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010945,St Michaels,wd22,9044
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010946,Stockbridge,wd22,11255
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010947,Swanside,wd22,9647
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010948,Whiston and Cronton,wd22,9216
2020,0,Total,200,All Ages,n_persons,Number of persons,E05010949,Whitefield,wd22,10208
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000886,Allerton and Hunts Cross,wd22,14757
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000887,Anfield,wd22,14722
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000888,Belle Vale,wd22,14868
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000889,Central,wd22,35830
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000890,Childwall,wd22,13401
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000891,Church,wd22,13669
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000892,Clubmoor,wd22,14893
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000893,County,wd22,14079
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000894,Cressington,wd22,15247
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000895,Croxteth,wd22,14311
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000896,Everton,wd22,16839
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000897,Fazakerley,wd22,16195
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000898,Greenbank,wd22,15956
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000899,Kensington and Fairfield,wd22,17948
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000900,Kirkdale,wd22,17791
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000901,Knotty Ash,wd22,12973
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000902,Mossley Hill,wd22,12858
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000903,Norris Green,wd22,18483
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000904,Old Swan,wd22,15729
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000905,Picton,wd22,19987
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000906,Princes Park,wd22,20898
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000907,Riverside,wd22,24096
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000908,St Michael's,wd22,12773
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000909,Speke-Garston,wd22,21432
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000910,Tuebrook and Stoneycroft,wd22,17146
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000911,Warbreck,wd22,16013
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000912,Wavertree,wd22,14634
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000913,West Derby,wd22,13604
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000914,Woolton,wd22,13036
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000915,Yew Tree,wd22,16306
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000932,Ainsdale,wd22,12784
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000933,Birkdale,wd22,12740
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000934,Blundellsands,wd22,11259
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000935,Cambridge,wd22,12346
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000936,Church,wd22,11880
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000937,Derby,wd22,12531
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000938,Duke's,wd22,13893
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000939,Ford,wd22,12786
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000940,Harington,wd22,11503
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000941,Kew,wd22,13354
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000942,Linacre,wd22,13328
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000943,Litherland,wd22,11844
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000944,Manor,wd22,12316
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000945,Meols,wd22,12169
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000946,Molyneux,wd22,12186
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000947,Netherton and Orrell,wd22,12868
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000948,Norwood,wd22,15237
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000949,Park,wd22,11429
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000950,Ravenmeols,wd22,12160
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000951,St Oswald,wd22,11499
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000952,Sudell,wd22,12444
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000953,Victoria,wd22,13343
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000916,Billinge and Seneley Green,wd22,10368
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000917,Blackbrook,wd22,10102
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000918,Bold,wd22,9905
2020,0,Total,200,All Ages,n_persons,Number of persons,E05000919,Earlestown,wd22,12220
