,geography_code,tenure_type,value,variable_name
1079,E07000102,other_public_sector,0.0,number_of_houses
1080,E07000103,other_public_sector,50.0,number_of_houses
1081,E07000241,other_public_sector,24.0,number_of_houses
1082,E10000016,other_public_sector,375.0,number_of_houses
1083,E07000105,other_public_sector,0.0,number_of_houses
1084,E07000106,other_public_sector,30.0,number_of_houses
1085,E07000107,other_public_sector,0.0,number_of_houses
1086,E07000108,other_public_sector,0.0,number_of_houses
1087,E07000109,other_public_sector,4.0,number_of_houses
1088,E07000110,other_public_sector,0.0,number_of_houses
1089,E07000111,other_public_sector,31.0,number_of_houses
1090,E07000112,other_public_sector,300.0,number_of_houses
1091,E07000113,other_public_sector,0.0,number_of_houses
1092,E07000114,other_public_sector,4.0,number_of_houses
1093,E07000115,other_public_sector,6.0,number_of_houses
1094,E07000116,other_public_sector,0.0,number_of_houses
1095,E10000017,other_public_sector,470.0,number_of_houses
1096,E07000117,other_public_sector,0.0,number_of_houses
1097,E07000118,other_public_sector,17.0,number_of_houses
1098,E07000119,other_public_sector,252.0,number_of_houses
1099,E07000120,other_public_sector,0.0,number_of_houses
1100,E07000121,other_public_sector,0.0,number_of_houses
1101,E07000122,other_public_sector,0.0,number_of_houses
1102,E07000123,other_public_sector,140.0,number_of_houses
1103,E07000124,other_public_sector,49.0,number_of_houses
1104,E07000125,other_public_sector,12.0,number_of_houses
1105,E07000126,other_public_sector,0.0,number_of_houses
1106,E07000127,other_public_sector,0.0,number_of_houses
1107,E07000128,other_public_sector,0.0,number_of_houses
1108,E10000018,other_public_sector,5.0,number_of_houses
1109,E07000129,other_public_sector,0.0,number_of_houses
1110,E07000130,other_public_sector,0.0,number_of_houses
1111,E07000131,other_public_sector,0.0,number_of_houses
1112,E07000132,other_public_sector,0.0,number_of_houses
1113,E07000133,other_public_sector,0.0,number_of_houses
1114,E07000134,other_public_sector,0.0,number_of_houses
1115,E07000135,other_public_sector,5.0,number_of_houses
1116,E10000019,other_public_sector,1711.0,number_of_houses
1117,E07000136,other_public_sector,62.0,number_of_houses
1118,E07000137,other_public_sector,336.0,number_of_houses
1119,E07000138,other_public_sector,0.0,number_of_houses
1120,E07000139,other_public_sector,1075.0,number_of_houses
1121,E07000140,other_public_sector,70.0,number_of_houses
1122,E07000141,other_public_sector,0.0,number_of_houses
1123,E07000142,other_public_sector,168.0,number_of_houses
1124,E10000020,other_public_sector,746.0,number_of_houses
1125,E07000143,other_public_sector,0.0,number_of_houses
1126,E07000144,other_public_sector,144.0,number_of_houses
1127,E07000145,other_public_sector,0.0,number_of_houses
1128,E07000146,other_public_sector,590.0,number_of_houses
1129,E07000147,other_public_sector,0.0,number_of_houses
1130,E07000148,other_public_sector,0.0,number_of_houses
1131,E07000149,other_public_sector,12.0,number_of_houses
1132,E10000021,other_public_sector,,number_of_houses
1133,E07000150,other_public_sector,,number_of_houses
1134,E07000151,other_public_sector,,number_of_houses
1135,E07000152,other_public_sector,,number_of_houses
1136,E07000153,other_public_sector,,number_of_houses
1137,E07000154,other_public_sector,,number_of_houses
1138,E07000155,other_public_sector,,number_of_houses
1139,E07000156,other_public_sector,,number_of_houses
1140,E10000022,other_public_sector,,number_of_houses
1141,E07000157,other_public_sector,,number_of_houses
1142,E07000158,other_public_sector,,number_of_houses
1143,E07000159,other_public_sector,,number_of_houses
1144,E07000160,other_public_sector,,number_of_houses
1145,E07000161,other_public_sector,,number_of_houses
1146,E07000162,other_public_sector,,number_of_houses
1147,E10000023,other_public_sector,2442.0,number_of_houses
1148,E07000163,other_public_sector,0.0,number_of_houses
1149,E07000164,other_public_sector,851.0,number_of_houses
1150,E07000165,other_public_sector,0.0,number_of_houses
1151,E07000166,other_public_sector,1587.0,number_of_houses
1152,E07000167,other_public_sector,4.0,number_of_houses
1153,E07000168,other_public_sector,0.0,number_of_houses
1154,E07000169,other_public_sector,0.0,number_of_houses
1155,E10000024,other_public_sector,199.0,number_of_houses
1156,E07000170,other_public_sector,2.0,number_of_houses
1157,E07000171,other_public_sector,0.0,number_of_houses
1158,E07000172,other_public_sector,197.0,number_of_houses
1159,E07000173,other_public_sector,0.0,number_of_houses
1160,E07000174,other_public_sector,0.0,number_of_houses
1161,E07000175,other_public_sector,0.0,number_of_houses
1162,E07000176,other_public_sector,0.0,number_of_houses
1163,E10000025,other_public_sector,2198.0,number_of_houses
1164,E07000177,other_public_sector,325.0,number_of_houses
1165,E07000178,other_public_sector,848.0,number_of_houses
1166,E07000179,other_public_sector,0.0,number_of_houses
1167,E07000180,other_public_sector,0.0,number_of_houses
1168,E07000181,other_public_sector,1025.0,number_of_houses
1169,E10000026,other_public_sector,,number_of_houses
1170,E07000182,other_public_sector,,number_of_houses
1171,E07000183,other_public_sector,,number_of_houses
1172,E07000184,other_public_sector,,number_of_houses
1173,E07000185,other_public_sector,,number_of_houses
1174,E07000186,other_public_sector,,number_of_houses
1175,E10000027,other_public_sector,484.0,number_of_houses
1176,E07000187,other_public_sector,0.0,number_of_houses
1177,E07000188,other_public_sector,0.0,number_of_houses
1178,E07000246,other_public_sector,0.0,number_of_houses
1179,E07000189,other_public_sector,484.0,number_of_houses
1180,E07000190,other_public_sector,,number_of_houses
1181,E07000191,other_public_sector,,number_of_houses
1182,E10000028,other_public_sector,707.0,number_of_houses
1183,E07000192,other_public_sector,0.0,number_of_houses
1184,E07000193,other_public_sector,0.0,number_of_houses
1185,E07000194,other_public_sector,184.0,number_of_houses
1186,E07000195,other_public_sector,0.0,number_of_houses
1187,E07000196,other_public_sector,11.0,number_of_houses
1188,E07000197,other_public_sector,512.0,number_of_houses
1189,E07000198,other_public_sector,0.0,number_of_houses
1190,E07000199,other_public_sector,0.0,number_of_houses
1191,E10000029,other_public_sector,160.0,number_of_houses
1192,E07000200,other_public_sector,0.0,number_of_houses
1193,E07000244,other_public_sector,0.0,number_of_houses
1194,E07000201,other_public_sector,,number_of_houses
1195,E07000202,other_public_sector,160.0,number_of_houses
1196,E07000203,other_public_sector,0.0,number_of_houses
1197,E07000204,other_public_sector,,number_of_houses
1198,E07000205,other_public_sector,,number_of_houses
1199,E07000206,other_public_sector,,number_of_houses
1200,E07000245,other_public_sector,0.0,number_of_houses
1201,E10000030,other_public_sector,955.0,number_of_houses
1202,E07000207,other_public_sector,14.0,number_of_houses
1203,E07000208,other_public_sector,0.0,number_of_houses
1204,E07000209,other_public_sector,0.0,number_of_houses
1205,E07000210,other_public_sector,4.0,number_of_houses
1206,E07000211,other_public_sector,0.0,number_of_houses
1207,E07000212,other_public_sector,106.0,number_of_houses
1208,E07000213,other_public_sector,180.0,number_of_houses
1209,E07000214,other_public_sector,454.0,number_of_houses
1210,E07000215,other_public_sector,167.0,number_of_houses
1211,E07000216,other_public_sector,30.0,number_of_houses
1212,E07000217,other_public_sector,0.0,number_of_houses
1213,E10000031,other_public_sector,0.0,number_of_houses
1214,E07000218,other_public_sector,0.0,number_of_houses
1215,E07000219,other_public_sector,0.0,number_of_houses
1216,E07000220,other_public_sector,0.0,number_of_houses
1217,E07000221,other_public_sector,0.0,number_of_houses
1218,E07000222,other_public_sector,0.0,number_of_houses
1219,E10000032,other_public_sector,1678.0,number_of_houses
1220,E07000223,other_public_sector,0.0,number_of_houses
1221,E07000224,other_public_sector,0.0,number_of_houses
1222,E07000225,other_public_sector,352.0,number_of_houses
1223,E07000226,other_public_sector,0.0,number_of_houses
1224,E07000227,other_public_sector,16.0,number_of_houses
1225,E07000228,other_public_sector,1310.0,number_of_houses
1226,E07000229,other_public_sector,0.0,number_of_houses
1227,E10000033,other_public_sector,,number_of_houses
1228,E07000230,other_public_sector,,number_of_houses
1229,E07000231,other_public_sector,,number_of_houses
1230,E07000232,other_public_sector,,number_of_houses
1231,E07000233,other_public_sector,,number_of_houses
1232,E10000034,other_public_sector,58.0,number_of_houses
1233,E07000234,other_public_sector,10.0,number_of_houses
1234,E07000235,other_public_sector,6.0,number_of_houses
1235,E07000236,other_public_sector,6.0,number_of_houses
1236,E07000237,other_public_sector,2.0,number_of_houses
1237,E07000238,other_public_sector,30.0,number_of_houses
1238,E07000239,other_public_sector,4.0,number_of_houses
1239,E92000001,private_sector,20932039.0,number_of_houses
1240,E06000022,private_sector,72823.0,number_of_houses
1241,E06000055,private_sector,66041.0,number_of_houses
1242,E06000008,private_sector,50985.0,number_of_houses
1243,E06000009,private_sector,65689.0,number_of_houses
1244,E06000028,private_sector,,number_of_houses
1245,E06000058,private_sector,167943.0,number_of_houses
1246,E06000036,private_sector,44553.0,number_of_houses
1247,E06000043,private_sector,113551.0,number_of_houses
1248,E06000023,private_sector,165092.0,number_of_houses
1249,E06000060,private_sector,202084.0,number_of_houses
1250,E06000056,private_sector,110060.0,number_of_houses
1251,E06000049,private_sector,164741.0,number_of_houses
1252,E06000050,private_sector,139492.0,number_of_houses
1253,E06000052,private_sector,255279.0,number_of_houses
1254,E06000047,private_sector,201155.0,number_of_houses
1255,E06000005,private_sector,44298.0,number_of_houses
1256,E06000015,private_sector,91688.0,number_of_houses
1257,E06000059,private_sector,163906.0,number_of_houses
1258,E06000011,private_sector,159746.0,number_of_houses
1259,E06000006,private_sector,44182.0,number_of_houses
1260,E06000001,private_sector,34524.0,number_of_houses
1261,E06000019,private_sector,77384.0,number_of_houses
1262,E06000046,private_sector,66491.0,number_of_houses
1263,E06000053,private_sector,1018.0,number_of_houses
1264,E06000010,private_sector,90490.0,number_of_houses
1265,E06000016,private_sector,105469.0,number_of_houses
1266,E06000032,private_sector,69593.0,number_of_houses
1267,E06000035,private_sector,109897.0,number_of_houses
1268,E06000002,private_sector,49483.0,number_of_houses
1269,E06000042,private_sector,96501.0,number_of_houses
1270,E06000012,private_sector,64695.0,number_of_houses
1271,E06000013,private_sector,65004.0,number_of_houses
1272,E06000061,private_sector,132171.0,number_of_houses
1273,E06000024,private_sector,91291.0,number_of_houses
1274,E06000057,private_sector,134248.0,number_of_houses
1275,E06000018,private_sector,100820.0,number_of_houses
1276,E06000031,private_sector,72276.0,number_of_houses
1277,E06000026,private_sector,98296.0,number_of_houses
1278,E06000029,private_sector,,number_of_houses
1279,E06000044,private_sector,74118.0,number_of_houses
1280,E06000038,private_sector,61320.0,number_of_houses
1281,E06000003,private_sector,53610.0,number_of_houses
1282,E06000017,private_sector,15313.0,number_of_houses
1283,E06000051,private_sector,129635.0,number_of_houses
1284,E06000039,private_sector,46209.0,number_of_houses
1285,E06000025,private_sector,110264.0,number_of_houses
1286,E06000045,private_sector,84236.0,number_of_houses
1287,E06000033,private_sector,73255.0,number_of_houses
1288,E06000004,private_sector,74723.0,number_of_houses
1289,E06000021,private_sector,91860.0,number_of_houses
1290,E06000030,private_sector,85048.0,number_of_houses
1291,E06000020,private_sector,67118.0,number_of_houses
1292,E06000034,private_sector,57844.0,number_of_houses
1293,E06000027,private_sector,64189.0,number_of_houses
1294,E06000007,private_sector,80140.0,number_of_houses
1295,E06000037,private_sector,60455.0,number_of_houses
1296,E06000062,private_sector,155968.0,number_of_houses
1297,E06000054,private_sector,196199.0,number_of_houses
1298,E06000040,private_sector,57593.0,number_of_houses
1299,E06000041,private_sector,67686.0,number_of_houses
1300,E06000014,private_sector,78103.0,number_of_houses
1301,E09000002,private_sector,56075.0,number_of_houses
1302,E09000003,private_sector,136800.0,number_of_houses
1303,E09000004,private_sector,86003.0,number_of_houses
1304,E09000005,private_sector,104303.0,number_of_houses
1305,E09000006,private_sector,123062.0,number_of_houses
1306,E09000007,private_sector,74222.0,number_of_houses
1307,E09000001,private_sector,7072.0,number_of_houses
1308,E09000008,private_sector,137348.0,number_of_houses
1309,E09000009,private_sector,118689.0,number_of_houses
1310,E09000010,private_sector,109698.0,number_of_houses
1311,E09000011,private_sector,86210.0,number_of_houses
1312,E09000012,private_sector,72342.0,number_of_houses
1313,E09000013,private_sector,69277.0,number_of_houses
1314,E09000014,private_sector,87742.0,number_of_houses
1315,E09000015,private_sector,85802.0,number_of_houses
1316,E09000016,private_sector,93323.0,number_of_houses
1317,E09000017,private_sector,97385.0,number_of_houses
1318,E09000018,private_sector,87203.0,number_of_houses
1319,E09000019,private_sector,65661.0,number_of_houses
1320,E09000020,private_sector,69538.0,number_of_houses
1321,E09000021,private_sector,61883.0,number_of_houses
1322,E09000022,private_sector,97687.0,number_of_houses
1323,E09000023,private_sector,94596.0,number_of_houses
1324,E09000024,private_sector,75455.0,number_of_houses
1325,E09000025,private_sector,97513.0,number_of_houses
1326,E09000026,private_sector,98373.0,number_of_houses
1327,E09000027,private_sector,75814.0,number_of_houses
1328,E09000028,private_sector,88139.0,number_of_houses
1329,E09000029,private_sector,73742.0,number_of_houses
1330,E09000030,private_sector,94356.0,number_of_houses
1331,E09000031,private_sector,86644.0,number_of_houses
1332,E09000032,private_sector,123592.0,number_of_houses
1333,E09000033,private_sector,102423.0,number_of_houses
1334,E11000001,private_sector,1000323.0,number_of_houses
1335,E08000001,private_sector,101219.0,number_of_houses
1336,E08000002,private_sector,72330.0,number_of_houses
1337,E08000003,private_sector,169612.0,number_of_houses
1338,E08000004,private_sector,77778.0,number_of_houses
1339,E08000005,private_sector,75757.0,number_of_houses
1340,E08000006,private_sector,96902.0,number_of_houses
1341,E08000007,private_sector,114279.0,number_of_houses
1342,E08000008,private_sector,82235.0,number_of_houses
1343,E08000009,private_sector,85686.0,number_of_houses
1344,E08000010,private_sector,124525.0,number_of_houses
1345,E11000002,private_sector,531667.0,number_of_houses
1346,E08000011,private_sector,51990.0,number_of_houses
1347,E08000012,private_sector,171250.0,number_of_houses
1348,E08000014,private_sector,112005.0,number_of_houses
1349,E08000013,private_sector,68149.0,number_of_houses
1350,E08000015,private_sector,128273.0,number_of_houses
1351,E11000003,private_sector,495293.0,number_of_houses
1352,E08000016,private_sector,92038.0,number_of_houses
1353,E08000017,private_sector,117152.0,number_of_houses
1354,E08000018,private_sector,95305.0,number_of_houses
1355,E08000019,private_sector,190798.0,number_of_houses
1356,E11000004,private_sector,392051.0,number_of_houses
1357,E08000037,private_sector,70086.0,number_of_houses
1358,E08000021,private_sector,94410.0,number_of_houses
1359,E08000022,private_sector,79926.0,number_of_houses
1360,E08000023,private_sector,50867.0,number_of_houses
1361,E08000024,private_sector,96762.0,number_of_houses
1362,E11000005,private_sector,934547.0,number_of_houses
1363,E08000025,private_sector,344574.0,number_of_houses
1364,E08000026,private_sector,120132.0,number_of_houses
1365,E08000027,private_sector,113981.0,number_of_houses
1366,E08000028,private_sector,99559.0,number_of_houses
1367,E08000029,private_sector,81363.0,number_of_houses
1368,E08000030,private_sector,89923.0,number_of_houses
1369,E08000031,private_sector,85015.0,number_of_houses
1370,E11000006,private_sector,848640.0,number_of_houses
1371,E08000032,private_sector,189139.0,number_of_houses
1372,E08000033,private_sector,82702.0,number_of_houses
1373,E08000034,private_sector,160804.0,number_of_houses
1374,E08000035,private_sector,288715.0,number_of_houses
1375,E08000036,private_sector,127280.0,number_of_houses
1376,E10000001,private_sector,,number_of_houses
1377,E07000002,private_sector,,number_of_houses
1378,E07000001,private_sector,,number_of_houses
1379,E07000003,private_sector,,number_of_houses
1380,E10000002,private_sector,,number_of_houses
1381,E07000004,private_sector,,number_of_houses
1382,E07000005,private_sector,,number_of_houses
1383,E07000006,private_sector,,number_of_houses
1384,E07000007,private_sector,,number_of_houses
1385,E10000003,private_sector,249447.0,number_of_houses
1386,E07000008,private_sector,44356.0,number_of_houses
1387,E07000009,private_sector,33930.0,number_of_houses
1388,E07000010,private_sector,40806.0,number_of_houses
1389,E07000011,private_sector,69886.0,number_of_houses
1390,E07000012,private_sector,60469.0,number_of_houses
1391,E10000004,private_sector,,number_of_houses
1392,E07000013,private_sector,,number_of_houses
1393,E07000014,private_sector,,number_of_houses
1394,E07000015,private_sector,,number_of_houses
1395,E07000016,private_sector,,number_of_houses
1396,E07000017,private_sector,,number_of_houses
1397,E07000018,private_sector,,number_of_houses
1398,E10000005,private_sector,,number_of_houses
1399,E07000019,private_sector,,number_of_houses
1400,E07000020,private_sector,,number_of_houses
1401,E07000025,private_sector,,number_of_houses
1402,E07000021,private_sector,,number_of_houses
1403,E07000022,private_sector,,number_of_houses
1404,E07000023,private_sector,,number_of_houses
1405,E07000024,private_sector,,number_of_houses
1406,E10000006,private_sector,223013.0,number_of_houses
1407,E07000026,private_sector,39778.0,number_of_houses
1408,E07000027,private_sector,30824.0,number_of_houses
1409,E07000028,private_sector,46360.0,number_of_houses
1410,E07000029,private_sector,28362.0,number_of_houses
1411,E07000030,private_sector,26399.0,number_of_houses
1412,E07000031,private_sector,51290.0,number_of_houses
1413,E10000007,private_sector,321665.0,number_of_houses
1414,E07000032,private_sector,51892.0,number_of_houses
1415,E07000033,private_sector,31600.0,number_of_houses
1416,E07000034,private_sector,39896.0,number_of_houses
1417,E07000035,private_sector,31454.0,number_of_houses
1418,E07000036,private_sector,46018.0,number_of_houses
1419,E07000037,private_sector,38198.0,number_of_houses
1420,E07000038,private_sector,39134.0,number_of_houses
1421,E07000039,private_sector,43473.0,number_of_houses
1422,E10000008,private_sector,346785.0,number_of_houses
1423,E07000040,private_sector,66349.0,number_of_houses
1424,E07000041,private_sector,46795.0,number_of_houses
1425,E07000042,private_sector,33150.0,number_of_houses
1426,E07000043,private_sector,44214.0,number_of_houses
1427,E07000044,private_sector,42281.0,number_of_houses
1428,E07000045,private_sector,58746.0,number_of_houses
1429,E07000046,private_sector,31126.0,number_of_houses
1430,E07000047,private_sector,24124.0,number_of_houses
1431,E10000009,private_sector,,number_of_houses
1432,E07000048,private_sector,,number_of_houses
1433,E07000049,private_sector,,number_of_houses
1434,E07000050,private_sector,,number_of_houses
1435,E07000051,private_sector,,number_of_houses
1436,E07000052,private_sector,,number_of_houses
1437,E07000053,private_sector,,number_of_houses
1438,E10000010,private_sector,,number_of_houses
1439,E07000054,private_sector,,number_of_houses
1440,E07000055,private_sector,,number_of_houses
1441,E07000056,private_sector,,number_of_houses
1442,E07000057,private_sector,,number_of_houses
1443,E07000058,private_sector,,number_of_houses
1444,E07000059,private_sector,,number_of_houses
1445,E07000060,private_sector,,number_of_houses
1446,E10000011,private_sector,232063.0,number_of_houses
1447,E07000061,private_sector,43620.0,number_of_houses
1448,E07000062,private_sector,38174.0,number_of_houses
1449,E07000063,private_sector,41538.0,number_of_houses
1450,E07000064,private_sector,42099.0,number_of_houses
1451,E07000065,private_sector,66632.0,number_of_houses
1452,E10000012,private_sector,567994.0,number_of_houses
1453,E07000066,private_sector,62705.0,number_of_houses
1454,E07000067,private_sector,56606.0,number_of_houses
1455,E07000068,private_sector,31118.0,number_of_houses
1456,E07000069,private_sector,36880.0,number_of_houses
1457,E07000070,private_sector,68530.0,number_of_houses
1458,E07000071,private_sector,72876.0,number_of_houses
1459,E07000072,private_sector,49428.0,number_of_houses
1460,E07000073,private_sector,28237.0,number_of_houses
1461,E07000074,private_sector,26163.0,number_of_houses
1462,E07000075,private_sector,33929.0,number_of_houses
1463,E07000076,private_sector,67550.0,number_of_houses
1464,E07000077,private_sector,33972.0,number_of_houses
1465,E10000013,private_sector,261185.0,number_of_houses
1466,E07000078,private_sector,49992.0,number_of_houses
1467,E07000079,private_sector,39519.0,number_of_houses
1468,E07000080,private_sector,34620.0,number_of_houses
1469,E07000081,private_sector,50137.0,number_of_houses
1470,E07000082,private_sector,48620.0,number_of_houses
1471,E07000083,private_sector,38297.0,number_of_houses
1472,E10000014,private_sector,529547.0,number_of_houses
1473,E07000084,private_sector,64908.0,number_of_houses
1474,E07000085,private_sector,48509.0,number_of_houses
1475,E07000086,private_sector,51793.0,number_of_houses
1476,E07000087,private_sector,45931.0,number_of_houses
1477,E07000088,private_sector,31585.0,number_of_houses
1478,E07000089,private_sector,37701.0,number_of_houses
1479,E07000090,private_sector,45653.0,number_of_houses
1480,E07000091,private_sector,74772.0,number_of_houses
1481,E07000092,private_sector,32740.0,number_of_houses
1482,E07000093,private_sector,48823.0,number_of_houses
1483,E07000094,private_sector,47132.0,number_of_houses
1484,E10000015,private_sector,418422.0,number_of_houses
1485,E07000095,private_sector,35892.0,number_of_houses
1486,E07000096,private_sector,52809.0,number_of_houses
1487,E07000242,private_sector,57000.0,number_of_houses
1488,E07000098,private_sector,37588.0,number_of_houses
1489,E07000099,private_sector,48284.0,number_of_houses
1490,E07000240,private_sector,54699.0,number_of_houses
1491,E07000243,private_sector,27752.0,number_of_houses
1492,E07000102,private_sector,32940.0,number_of_houses
1493,E07000103,private_sector,35265.0,number_of_houses
1494,E07000241,private_sector,36193.0,number_of_houses
1495,E10000016,private_sector,608947.0,number_of_houses
1496,E07000105,private_sector,49327.0,number_of_houses
1497,E07000106,private_sector,60806.0,number_of_houses
1498,E07000107,private_sector,42148.0,number_of_houses
1499,E07000108,private_sector,47729.0,number_of_houses
1500,E07000109,private_sector,36984.0,number_of_houses
1501,E07000110,private_sector,67284.0,number_of_houses
1502,E07000111,private_sector,45147.0,number_of_houses
1503,E07000112,private_sector,47830.0,number_of_houses
1504,E07000113,private_sector,58545.0,number_of_houses
1505,E07000114,private_sector,61752.0,number_of_houses
1506,E07000115,private_sector,47381.0,number_of_houses
1507,E07000116,private_sector,44014.0,number_of_houses
1508,E10000017,private_sector,494873.0,number_of_houses
1509,E07000117,private_sector,35781.0,number_of_houses
1510,E07000118,private_sector,45383.0,number_of_houses
1511,E07000119,private_sector,37458.0,number_of_houses
1512,E07000120,private_sector,32504.0,number_of_houses
1513,E07000121,private_sector,59269.0,number_of_houses
1514,E07000122,private_sector,36611.0,number_of_houses
1515,E07000123,private_sector,52462.0,number_of_houses
1516,E07000124,private_sector,26762.0,number_of_houses
1517,E07000125,private_sector,27780.0,number_of_houses
1518,E07000126,private_sector,45754.0,number_of_houses
1519,E07000127,private_sector,44355.0,number_of_houses
1520,E07000128,private_sector,50754.0,number_of_houses
1521,E10000018,private_sector,277995.0,number_of_houses
1522,E07000129,private_sector,40252.0,number_of_houses
1523,E07000130,private_sector,68194.0,number_of_houses
1524,E07000131,private_sector,39234.0,number_of_houses
1525,E07000132,private_sector,46021.0,number_of_houses
1526,E07000133,private_sector,21397.0,number_of_houses
1527,E07000134,private_sector,41080.0,number_of_houses
1528,E07000135,private_sector,21817.0,number_of_houses
1529,E10000019,private_sector,324609.0,number_of_houses
1530,E07000136,private_sector,25228.0,number_of_houses
1531,E07000137,private_sector,80900.0,number_of_houses
1532,E07000138,private_sector,35608.0,number_of_houses
1533,E07000139,private_sector,46675.0,number_of_houses
1534,E07000140,private_sector,37894.0,number_of_houses
1535,E07000141,private_sector,58019.0,number_of_houses
1536,E07000142,private_sector,40285.0,number_of_houses
1537,E10000020,private_sector,372027.0,number_of_houses
1538,E07000143,private_sector,55117.0,number_of_houses
1539,E07000144,private_sector,54590.0,number_of_houses
1540,E07000145,private_sector,42035.0,number_of_houses
1541,E07000146,private_sector,64720.0,number_of_houses
1542,E07000147,private_sector,50855.0,number_of_houses
1543,E07000148,private_sector,47714.0,number_of_houses
1544,E07000149,private_sector,56996.0,number_of_houses
1545,E10000021,private_sector,,number_of_houses
1546,E07000150,private_sector,,number_of_houses
1547,E07000151,private_sector,,number_of_houses
1548,E07000152,private_sector,,number_of_houses
1549,E07000153,private_sector,,number_of_houses
1550,E07000154,private_sector,,number_of_houses
1551,E07000155,private_sector,,number_of_houses
1552,E07000156,private_sector,,number_of_houses
1553,E10000022,private_sector,,number_of_houses
1554,E07000157,private_sector,,number_of_houses
1555,E07000158,private_sector,,number_of_houses
1556,E07000159,private_sector,,number_of_houses
1557,E07000160,private_sector,,number_of_houses
1558,E07000161,private_sector,,number_of_houses
1559,E07000162,private_sector,,number_of_houses
1560,E10000023,private_sector,265975.0,number_of_houses
1561,E07000163,private_sector,26377.0,number_of_houses
1562,E07000164,private_sector,37359.0,number_of_houses
1563,E07000165,private_sector,69095.0,number_of_houses
1564,E07000166,private_sector,19662.0,number_of_houses
1565,E07000167,private_sector,24330.0,number_of_houses
1566,E07000168,private_sector,52693.0,number_of_houses
1567,E07000169,private_sector,36459.0,number_of_houses
1568,E10000024,private_sector,328040.0,number_of_houses
1569,E07000170,private_sector,48319.0,number_of_houses
1570,E07000171,private_sector,46917.0,number_of_houses
1571,E07000172,private_sector,44965.0,number_of_houses
1572,E07000173,private_sector,48657.0,number_of_houses
1573,E07000174,private_sector,42186.0,number_of_houses
1574,E07000175,private_sector,48663.0,number_of_houses
1575,E07000176,private_sector,48333.0,number_of_houses
1576,E10000025,private_sector,262781.0,number_of_houses
1577,E07000177,private_sector,60860.0,number_of_houses
1578,E07000178,private_sector,46672.0,number_of_houses
1579,E07000179,private_sector,57641.0,number_of_houses
1580,E07000180,private_sector,53221.0,number_of_houses
1581,E07000181,private_sector,44387.0,number_of_houses
1582,E10000026,private_sector,,number_of_houses
1583,E07000182,private_sector,,number_of_houses
1584,E07000183,private_sector,,number_of_houses
1585,E07000184,private_sector,,number_of_houses
1586,E07000185,private_sector,,number_of_houses
1587,E07000186,private_sector,,number_of_houses
1588,E10000027,private_sector,230376.0,number_of_houses
1589,E07000187,private_sector,47370.0,number_of_houses
1590,E07000188,private_sector,50115.0,number_of_houses
1591,E07000246,private_sector,64390.0,number_of_houses
1592,E07000189,private_sector,68501.0,number_of_houses
1593,E07000190,private_sector,,number_of_houses
1594,E07000191,private_sector,,number_of_houses
1595,E10000028,private_sector,338812.0,number_of_houses
1596,E07000192,private_sector,37921.0,number_of_houses
1597,E07000193,private_sector,47337.0,number_of_houses
1598,E07000194,private_sector,41450.0,number_of_houses
1599,E07000195,private_sector,47239.0,number_of_houses
1600,E07000196,private_sector,41672.0,number_of_houses
1601,E07000197,private_sector,54020.0,number_of_houses
1602,E07000198,private_sector,41137.0,number_of_houses
1603,E07000199,private_sector,28036.0,number_of_houses
1604,E10000029,private_sector,303460.0,number_of_houses
1605,E07000200,private_sector,36946.0,number_of_houses
1606,E07000244,private_sector,106627.0,number_of_houses
1607,E07000201,private_sector,,number_of_houses
1608,E07000202,private_sector,48500.0,number_of_houses
1609,E07000203,private_sector,41650.0,number_of_houses
1610,E07000204,private_sector,,number_of_houses
1611,E07000205,private_sector,,number_of_houses
1612,E07000206,private_sector,,number_of_houses
1613,E07000245,private_sector,69737.0,number_of_houses
1614,E10000030,private_sector,452442.0,number_of_houses
1615,E07000207,private_sector,53984.0,number_of_houses
1616,E07000208,private_sector,29900.0,number_of_houses
1617,E07000209,private_sector,52047.0,number_of_houses
1618,E07000210,private_sector,34700.0,number_of_houses
1619,E07000211,private_sector,55960.0,number_of_houses
1620,E07000212,private_sector,32121.0,number_of_houses
1621,E07000213,private_sector,38477.0,number_of_houses
1622,E07000214,private_sector,33808.0,number_of_houses
1623,E07000215,private_sector,33473.0,number_of_houses
1624,E07000216,private_sector,49066.0,number_of_houses
1625,E07000217,private_sector,38906.0,number_of_houses
1626,E10000031,private_sector,233950.0,number_of_houses
1627,E07000218,private_sector,25390.0,number_of_houses
1628,E07000219,private_sector,50742.0,number_of_houses
1629,E07000220,private_sector,43660.0,number_of_houses
1630,E07000221,private_sector,56575.0,number_of_houses
1631,E07000222,private_sector,57583.0,number_of_houses
1632,E10000032,private_sector,346683.0,number_of_houses
1633,E07000223,private_sector,25183.0,number_of_houses
1634,E07000224,private_sector,70290.0,number_of_houses
1635,E07000225,private_sector,51484.0,number_of_houses
1636,E07000226,private_sector,36422.0,number_of_houses
1637,E07000227,private_sector,58095.0,number_of_houses
1638,E07000228,private_sector,58340.0,number_of_houses
1639,E07000229,private_sector,46869.0,number_of_houses
1640,E10000033,private_sector,,number_of_houses
1641,E07000230,private_sector,,number_of_houses
1642,E07000231,private_sector,,number_of_houses
1643,E07000232,private_sector,,number_of_houses
1644,E07000233,private_sector,,number_of_houses
1645,E10000034,private_sector,232610.0,number_of_houses
