DATE,GEOGRAPHY_CODE,GEOGRAPHY_NAME,TENURE,VALUE
1991,E08000023,South Tyneside,Owner occupied,32100
1991,E08000023,South Tyneside,Private rented,3250
1991,E08000023,South Tyneside,Social rented,28586
1991,E08000024,Sunderland,All tenures,113148
1991,E08000024,Sunderland,Owner occupied,60559
1991,E08000024,Sunderland,Private rented,4541
1991,E08000024,Sunderland,Social rented,48048
1991,E08000032,Bradford,All tenures,172636
1991,E08000032,Bradford,Owner occupied,123695
1991,E08000032,Bradford,Private rented,13833
1991,E08000032,Bradford,Social rented,35108
1991,E08000033,Calderdale,All tenures,77023
1991,E08000033,Calderdale,Owner occupied,56371
1991,E08000033,Calderdale,Private rented,5256
1991,E08000033,Calderdale,Social rented,15396
1991,E08000034,Kirklees,All tenures,146029
1991,E08000034,Kirklees,Owner occupied,103404
1991,E08000034,Kirklees,Private rented,11191
1991,E08000034,Kirklees,Social rented,31434
1991,E08000035,Leeds,All tenures,278731
1991,E08000035,Leeds,Owner occupied,172265
1991,E08000035,Leeds,Private rented,20273
1991,E08000035,Leeds,Social rented,86193
1991,E08000036,Wakefield,All tenures,122987
1991,E08000036,Wakefield,Owner occupied,75140
1991,E08000036,Wakefield,Private rented,6722
1991,E08000036,Wakefield,Social rented,41125
1991,E08000037,Gateshead,All tenures,82744
1991,E08000037,Gateshead,Owner occupied,43642
1991,E08000037,Gateshead,Private rented,5835
1991,E08000037,Gateshead,Social rented,33267
2001,E06000001,Hartlepool,All tenures,87748
2001,E06000001,Hartlepool,Other,2038
2001,E06000001,Hartlepool,Owner occupied,58406
2001,E06000001,Hartlepool,Private rented,6576
2001,E06000001,Hartlepool,Social rented,21055
2001,E06000002,Middlesbrough,All tenures,132949
2001,E06000002,Middlesbrough,Other,3426
2001,E06000002,Middlesbrough,Owner occupied,85786
2001,E06000002,Middlesbrough,Private rented,10560
2001,E06000002,Middlesbrough,Social rented,33925
2001,E06000003,Redcar and Cleveland,All tenures,137707
2001,E06000003,Redcar and Cleveland,Other,2194
2001,E06000003,Redcar and Cleveland,Owner occupied,100091
2001,E06000003,Redcar and Cleveland,Private rented,7816
2001,E06000003,Redcar and Cleveland,Social rented,28355
2001,E06000004,Stockton-on-Tees,All tenures,175783
2001,E06000004,Stockton-on-Tees,Other,1872
2001,E06000004,Stockton-on-Tees,Owner occupied,132248
2001,E06000004,Stockton-on-Tees,Private rented,9486
2001,E06000004,Stockton-on-Tees,Social rented,32791
2001,E06000005,Darlington,All tenures,96154
2001,E06000005,Darlington,Other,1100
2001,E06000005,Darlington,Owner occupied,71976
2001,E06000005,Darlington,Private rented,7960
2001,E06000005,Darlington,Social rented,15420
2001,E06000006,Halton,All tenures,117195
2001,E06000006,Halton,Other,2584
2001,E06000006,Halton,Owner occupied,80153
2001,E06000006,Halton,Private rented,4753
2001,E06000006,Halton,Social rented,30458
2001,E06000007,Warrington,All tenures,187997
2001,E06000007,Warrington,Other,3515
2001,E06000007,Warrington,Owner occupied,149261
2001,E06000007,Warrington,Private rented,7665
2001,E06000007,Warrington,Social rented,28883
2001,E06000008,Blackburn with Darwen,All tenures,135872
2001,E06000008,Blackburn with Darwen,Other,3433
2001,E06000008,Blackburn with Darwen,Owner occupied,100584
2001,E06000008,Blackburn with Darwen,Private rented,9945
2001,E06000008,Blackburn with Darwen,Social rented,22665
2001,E06000009,Blackpool,All tenures,137627
2001,E06000009,Blackpool,Other,2545
2001,E06000009,Blackpool,Owner occupied,102194
2001,E06000009,Blackpool,Private rented,21731
2001,E06000009,Blackpool,Social rented,12031
2001,E06000010,"Kingston upon Hull, City of",All tenures,239957
2001,E06000010,"Kingston upon Hull, City of",Other,6359
2001,E06000010,"Kingston upon Hull, City of",Owner occupied,132861
2001,E06000010,"Kingston upon Hull, City of",Private rented,26602
2001,E06000010,"Kingston upon Hull, City of",Social rented,75211
2001,E06000011,East Riding of Yorkshire,All tenures,306881
2001,E06000011,East Riding of Yorkshire,Other,6264
2001,E06000011,East Riding of Yorkshire,Owner occupied,249469
2001,E06000011,East Riding of Yorkshire,Private rented,23817
2001,E06000011,East Riding of Yorkshire,Social rented,28273
2001,E06000012,North East Lincolnshire,All tenures,155990
2001,E06000012,North East Lincolnshire,Other,2674
2001,E06000012,North East Lincolnshire,Owner occupied,116917
2001,E06000012,North East Lincolnshire,Private rented,15001
2001,E06000012,North East Lincolnshire,Social rented,21914
2001,E06000013,North Lincolnshire,All tenures,151075
2001,E06000013,North Lincolnshire,Other,3180
2001,E06000013,North Lincolnshire,Owner occupied,114692
2001,E06000013,North Lincolnshire,Private rented,10073
2001,E06000013,North Lincolnshire,Social rented,23482
2001,E06000014,York,All tenures,174884
2001,E06000014,York,Other,3558
2001,E06000014,York,Owner occupied,131195
2001,E06000014,York,Private rented,17294
2001,E06000014,York,Social rented,24038
2001,E06000047,County Durham,All tenures,481729
2001,E06000047,County Durham,Other,7902
2001,E06000047,County Durham,Owner occupied,340626
2001,E06000047,County Durham,Private rented,27551
2001,E06000047,County Durham,Social rented,106890
2001,E06000049,Cheshire East,All tenures,346669
2001,E06000049,Cheshire East,Other,5959
2001,E06000049,Cheshire East,Owner occupied,281472
2001,E06000049,Cheshire East,Private rented,21610
2001,E06000049,Cheshire East,Social rented,38642
2001,E06000050,Cheshire West and Chester,All tenures,318260
2001,E06000050,Cheshire West and Chester,Other,6949
2001,E06000050,Cheshire West and Chester,Owner occupied,244000
2001,E06000050,Cheshire West and Chester,Private rented,19251
2001,E06000050,Cheshire West and Chester,Social rented,49785
2001,E06000057,Northumberland,All tenures,301959
2001,E06000057,Northumberland,Other,8249
2001,E06000057,Northumberland,Owner occupied,212514
2001,E06000057,Northumberland,Private rented,24282
2001,E06000057,Northumberland,Social rented,57884
2001,E07000026,Allerdale,All tenures,92057
2001,E07000026,Allerdale,Other,2071
2001,E07000026,Allerdale,Owner occupied,67256
2001,E07000026,Allerdale,Private rented,6101
2001,E07000026,Allerdale,Social rented,17050
2001,E07000027,Barrow-in-Furness,All tenures,71357
2001,E07000027,Barrow-in-Furness,Other,1065
2001,E07000027,Barrow-in-Furness,Owner occupied,56067
2001,E07000027,Barrow-in-Furness,Private rented,6060
2001,E07000027,Barrow-in-Furness,Social rented,8319
2001,E07000028,Carlisle,All tenures,99313
2001,E07000028,Carlisle,Other,2532
2001,E07000028,Carlisle,Owner occupied,73933
2001,E07000028,Carlisle,Private rented,7412
2001,E07000028,Carlisle,Social rented,15973
2001,E07000029,Copeland,All tenures,68161
2001,E07000029,Copeland,Other,1511
2001,E07000029,Copeland,Owner occupied,48656
2001,E07000029,Copeland,Private rented,3952
2001,E07000029,Copeland,Social rented,14227
2001,E07000030,Eden,All tenures,48997
2001,E07000030,Eden,Other,1869
2001,E07000030,Eden,Owner occupied,37340
2001,E07000030,Eden,Private rented,6053
2001,E07000030,Eden,Social rented,4091
2001,E07000031,South Lakeland,All tenures,98925
2001,E07000031,South Lakeland,Other,2620
2001,E07000031,South Lakeland,Owner occupied,76707
2001,E07000031,South Lakeland,Private rented,10280
2001,E07000031,South Lakeland,Social rented,9716
2001,E07000117,Burnley,All tenures,88456
2001,E07000117,Burnley,Other,1723
2001,E07000117,Burnley,Owner occupied,66468
2001,E07000117,Burnley,Private rented,8756
2001,E07000117,Burnley,Social rented,11780
2001,E07000118,Chorley,All tenures,98106
2001,E07000118,Chorley,Other,1902
2001,E07000118,Chorley,Owner occupied,80081
2001,E07000118,Chorley,Private rented,4175
2001,E07000118,Chorley,Social rented,12695
2001,E07000119,Fylde,All tenures,71053
2001,E07000119,Fylde,Other,1167
2001,E07000119,Fylde,Owner occupied,58286
2001,E07000119,Fylde,Private rented,7029
2001,E07000119,Fylde,Social rented,4808
2001,E07000120,Hyndburn,All tenures,80585
2001,E07000120,Hyndburn,Other,1359
2001,E07000120,Hyndburn,Owner occupied,62583
2001,E07000120,Hyndburn,Private rented,7012
2001,E07000120,Hyndburn,Social rented,9852
2001,E07000121,Lancaster,All tenures,126904
2001,E07000121,Lancaster,Other,2657
2001,E07000121,Lancaster,Owner occupied,94690
2001,E07000121,Lancaster,Private rented,18239
2001,E07000121,Lancaster,Social rented,12050
2001,E07000122,Pendle,All tenures,88482
2001,E07000122,Pendle,Other,1899
2001,E07000122,Pendle,Owner occupied,68862
2001,E07000122,Pendle,Private rented,8144
2001,E07000122,Pendle,Social rented,9774
2001,E07000123,Preston,All tenures,127055
2001,E07000123,Preston,Other,3413
2001,E07000123,Preston,Owner occupied,92120
2001,E07000123,Preston,Private rented,10866
2001,E07000123,Preston,Social rented,21895
2001,E07000124,Ribble Valley,All tenures,52793
2001,E07000124,Ribble Valley,Other,1044
2001,E07000124,Ribble Valley,Owner occupied,44133
2001,E07000124,Ribble Valley,Private rented,4519
2001,E07000124,Ribble Valley,Social rented,3252
2001,E07000125,Rossendale,All tenures,64853
2001,E07000125,Rossendale,Other,1333
2001,E07000125,Rossendale,Owner occupied,49264
2001,E07000125,Rossendale,Private rented,4605
2001,E07000125,Rossendale,Social rented,9888
2001,E07000126,South Ribble,All tenures,103042
2001,E07000126,South Ribble,Other,1701
2001,E07000126,South Ribble,Owner occupied,88746
2001,E07000126,South Ribble,Private rented,3518
2001,E07000126,South Ribble,Social rented,9790
2001,E07000127,West Lancashire,All tenures,106643
2001,E07000127,West Lancashire,Other,2575
2001,E07000127,West Lancashire,Owner occupied,82330
2001,E07000127,West Lancashire,Private rented,5784
2001,E07000127,West Lancashire,Social rented,16689
2001,E07000128,Wyre,All tenures,103582
2001,E07000128,Wyre,Other,1752
2001,E07000128,Wyre,Owner occupied,87110
2001,E07000128,Wyre,Private rented,7830
2001,E07000128,Wyre,Social rented,7334
2001,E07000163,Craven,All tenures,52341
2001,E07000163,Craven,Other,1385
2001,E07000163,Craven,Owner occupied,41623
2001,E07000163,Craven,Private rented,5458
2001,E07000163,Craven,Social rented,4116
2001,E07000164,Hambleton,All tenures,82440
2001,E07000164,Hambleton,Other,1981
2001,E07000164,Hambleton,Owner occupied,61747
2001,E07000164,Hambleton,Private rented,9147
2001,E07000164,Hambleton,Social rented,9704
2001,E07000165,Harrogate,All tenures,146186
2001,E07000165,Harrogate,Other,4214
2001,E07000165,Harrogate,Owner occupied,114257
2001,E07000165,Harrogate,Private rented,16578
2001,E07000165,Harrogate,Social rented,11861
2001,E07000166,Richmondshire,All tenures,43542
2001,E07000166,Richmondshire,Other,1378
2001,E07000166,Richmondshire,Owner occupied,28397
2001,E07000166,Richmondshire,Private rented,8511
2001,E07000166,Richmondshire,Social rented,5404
2001,E07000167,Ryedale,All tenures,49570
2001,E07000167,Ryedale,Other,2125
2001,E07000167,Ryedale,Owner occupied,35172
2001,E07000167,Ryedale,Private rented,6627
2001,E07000167,Ryedale,Social rented,5838
2001,E07000168,Scarborough,All tenures,103429
2001,E07000168,Scarborough,Other,2682
2001,E07000168,Scarborough,Owner occupied,75686
2001,E07000168,Scarborough,Private rented,12219
2001,E07000168,Scarborough,Social rented,13573
2001,E07000169,Selby,All tenures,75490
2001,E07000169,Selby,Other,1538
2001,E07000169,Selby,Owner occupied,61396
2001,E07000169,Selby,Private rented,3822
2001,E07000169,Selby,Social rented,8954
2001,E08000001,Bolton,All tenures,258641
2001,E08000001,Bolton,Other,6620
2001,E08000001,Bolton,Owner occupied,188967
2001,E08000001,Bolton,Private rented,13945
2001,E08000001,Bolton,Social rented,50509
2001,E08000002,Bury,All tenures,178096
2001,E08000002,Bury,Other,3108
2001,E08000002,Bury,Owner occupied,140320
2001,E08000002,Bury,Private rented,11015
2001,E08000002,Bury,Social rented,24359
2001,E08000003,Manchester,All tenures,377383
2001,E08000003,Manchester,Other,11273
2001,E08000003,Manchester,Owner occupied,168600
2001,E08000003,Manchester,Private rented,61949
2001,E08000003,Manchester,Social rented,138060
2001,E08000004,Oldham,All tenures,215486
2001,E08000004,Oldham,Other,5208
2001,E08000004,Oldham,Owner occupied,154948
2001,E08000004,Oldham,Private rented,12979
2001,E08000004,Oldham,Social rented,43518
2001,E08000005,Rochdale,All tenures,203086
2001,E08000005,Rochdale,Other,4473
2001,E08000005,Rochdale,Owner occupied,143795
2001,E08000005,Rochdale,Private rented,11775
2001,E08000005,Rochdale,Social rented,43959
2001,E08000006,Salford,All tenures,210415
2001,E08000006,Salford,Other,7135
2001,E08000006,Salford,Owner occupied,128304
2001,E08000006,Salford,Private rented,16927
2001,E08000006,Salford,Social rented,59696
2001,E08000007,Stockport,All tenures,282255
2001,E08000007,Stockport,Other,5050
2001,E08000007,Stockport,Owner occupied,227784
2001,E08000007,Stockport,Private rented,16329
2001,E08000007,Stockport,Social rented,34739
2001,E08000008,Tameside,All tenures,211178
2001,E08000008,Tameside,Other,4572
2001,E08000008,Tameside,Owner occupied,152642
2001,E08000008,Tameside,Private rented,13860
2001,E08000008,Tameside,Social rented,41002
2001,E08000009,Trafford,All tenures,208456
2001,E08000009,Trafford,Other,3781
2001,E08000009,Trafford,Owner occupied,159822
2001,E08000009,Trafford,Private rented,15775
2001,E08000009,Trafford,Social rented,30166
2001,E08000010,Wigan,All tenures,299169
2001,E08000010,Wigan,Other,6830
2001,E08000010,Wigan,Owner occupied,226215
2001,E08000010,Wigan,Private rented,13631
2001,E08000010,Wigan,Social rented,53629
2001,E08000011,Knowsley,All tenures,149316
2001,E08000011,Knowsley,Other,4468
2001,E08000011,Knowsley,Owner occupied,96672
2001,E08000011,Knowsley,Private rented,5861
2001,E08000011,Knowsley,Social rented,43905
2001,E08000012,Liverpool,All tenures,426307
2001,E08000012,Liverpool,Other,9116
2001,E08000012,Liverpool,Owner occupied,241147
2001,E08000012,Liverpool,Private rented,53081
2001,E08000012,Liverpool,Social rented,125115
2001,E08000013,St. Helens,All tenures,175389
2001,E08000013,St. Helens,Other,4693
2001,E08000013,St. Helens,Owner occupied,125630
2001,E08000013,St. Helens,Private rented,6876
2001,E08000013,St. Helens,Social rented,39199
2001,E08000014,Sefton,All tenures,278059
2001,E08000014,Sefton,Other,4756
2001,E08000014,Sefton,Owner occupied,215862
2001,E08000014,Sefton,Private rented,18527
2001,E08000014,Sefton,Social rented,40399
2001,E08000015,Wirral,All tenures,308452
2001,E08000015,Wirral,Other,5527
2001,E08000015,Wirral,Owner occupied,235646
2001,E08000015,Wirral,Private rented,24316
2001,E08000015,Wirral,Social rented,44684
2001,E08000016,Barnsley,All tenures,215917
2001,E08000016,Barnsley,Other,6150
2001,E08000016,Barnsley,Owner occupied,144824
2001,E08000016,Barnsley,Private rented,13975
2001,E08000016,Barnsley,Social rented,51951
2001,E08000017,Doncaster,All tenures,282666
2001,E08000017,Doncaster,Other,7239
2001,E08000017,Doncaster,Owner occupied,203922
2001,E08000017,Doncaster,Private rented,16165
2001,E08000017,Doncaster,Social rented,56025
2001,E08000018,Rotherham,All tenures,246013
2001,E08000018,Rotherham,Other,5607
2001,E08000018,Rotherham,Owner occupied,169218
2001,E08000018,Rotherham,Private rented,12354
2001,E08000018,Rotherham,Social rented,59493
2001,E08000019,Sheffield,All tenures,504212
2001,E08000019,Sheffield,Other,7504
2001,E08000019,Sheffield,Owner occupied,319965
2001,E08000019,Sheffield,Private rented,46000
2001,E08000019,Sheffield,Social rented,133520
2001,E08000021,Newcastle upon Tyne,All tenures,253748
2001,E08000021,Newcastle upon Tyne,Other,3553
2001,E08000021,Newcastle upon Tyne,Owner occupied,141988
2001,E08000021,Newcastle upon Tyne,Private rented,33064
2001,E08000021,Newcastle upon Tyne,Social rented,76193
2001,E08000022,North Tyneside,All tenures,189692
2001,E08000022,North Tyneside,Other,2980
2001,E08000022,North Tyneside,Owner occupied,132778
2001,E08000022,North Tyneside,Private rented,11196
2001,E08000022,North Tyneside,Social rented,43878
2001,E08000023,South Tyneside,All tenures,151122
2001,E08000023,South Tyneside,Other,1936
2001,E08000023,South Tyneside,Owner occupied,90726
2001,E08000023,South Tyneside,Private rented,6443
2001,E08000023,South Tyneside,Social rented,52710
2001,E08000024,Sunderland,All tenures,275590
2001,E08000024,Sunderland,Other,2990
2001,E08000024,Sunderland,Owner occupied,176340
2001,E08000024,Sunderland,Private rented,14275
2001,E08000024,Sunderland,Social rented,83230
2001,E08000032,Bradford,All tenures,459959
2001,E08000032,Bradford,Other,11011
2001,E08000032,Bradford,Owner occupied,347745
2001,E08000032,Bradford,Private rented,41485
2001,E08000032,Bradford,Social rented,62784
2001,E08000033,Calderdale,All tenures,190879
2001,E08000033,Calderdale,Other,4326
2001,E08000033,Calderdale,Owner occupied,144149
2001,E08000033,Calderdale,Private rented,15967
2001,E08000033,Calderdale,Social rented,27375
2001,E08000034,Kirklees,All tenures,383053
2001,E08000034,Kirklees,Other,10098
2001,E08000034,Kirklees,Owner occupied,286534
2001,E08000034,Kirklees,Private rented,30020
2001,E08000034,Kirklees,Social rented,57885
2001,E08000035,Leeds,All tenures,705134
2001,E08000035,Leeds,Other,15852
2001,E08000035,Leeds,Owner occupied,461613
2001,E08000035,Leeds,Private rented,68627
2001,E08000035,Leeds,Social rented,162022
2001,E08000036,Wakefield,All tenures,311110
2001,E08000036,Wakefield,Other,4582
2001,E08000036,Wakefield,Owner occupied,214256
2001,E08000036,Wakefield,Private rented,15630
2001,E08000036,Wakefield,Social rented,78221
2001,E08000037,Gateshead,All tenures,188703
2001,E08000037,Gateshead,Other,2670
2001,E08000037,Gateshead,Owner occupied,118737
2001,E08000037,Gateshead,Private rented,10355
2001,E08000037,Gateshead,Social rented,57723
2011,E06000001,Hartlepool,All tenures,40434
2011,E06000001,Hartlepool,Other,754
2011,E06000001,Hartlepool,Owner occupied,24194
2011,E06000001,Hartlepool,Private rented,5971
2011,E06000001,Hartlepool,Social rented,9515
2011,E06000002,Middlesbrough,All tenures,57203
2011,E06000002,Middlesbrough,Other,1317
2011,E06000002,Middlesbrough,Owner occupied,32723
2011,E06000002,Middlesbrough,Private rented,9509
2011,E06000002,Middlesbrough,Social rented,13654
2011,E06000003,Redcar and Cleveland,All tenures,59605
2011,E06000003,Redcar and Cleveland,Other,898
2011,E06000003,Redcar and Cleveland,Owner occupied,39705
2011,E06000003,Redcar and Cleveland,Private rented,7434
2011,E06000003,Redcar and Cleveland,Social rented,11568
2011,E06000004,Stockton-on-Tees,All tenures,79159
2011,E06000004,Stockton-on-Tees,Other,922
2011,E06000004,Stockton-on-Tees,Owner occupied,54225
2011,E06000004,Stockton-on-Tees,Private rented,10387
2011,E06000004,Stockton-on-Tees,Social rented,13625
2011,E06000005,Darlington,All tenures,46670
2011,E06000005,Darlington,Other,640
2011,E06000005,Darlington,Owner occupied,30289
2011,E06000005,Darlington,Private rented,8513
2011,E06000005,Darlington,Social rented,7228
2011,E06000006,Halton,All tenures,53312
2011,E06000006,Halton,Other,863
2011,E06000006,Halton,Owner occupied,33796
2011,E06000006,Halton,Private rented,5212
2011,E06000006,Halton,Social rented,13441
2011,E06000007,Warrington,All tenures,85140
2011,E06000007,Warrington,Other,1358
2011,E06000007,Warrington,Owner occupied,60915
2011,E06000007,Warrington,Private rented,9549
2011,E06000007,Warrington,Social rented,13318
2011,E06000008,Blackburn with Darwen,All tenures,57353
2011,E06000008,Blackburn with Darwen,Other,1176
2011,E06000008,Blackburn with Darwen,Owner occupied,36793
2011,E06000008,Blackburn with Darwen,Private rented,8993
2011,E06000008,Blackburn with Darwen,Social rented,10391
2011,E06000009,Blackpool,All tenures,64367
2011,E06000009,Blackpool,Other,948
2011,E06000009,Blackpool,Owner occupied,39650
2011,E06000009,Blackpool,Private rented,16770
2011,E06000009,Blackpool,Social rented,6999
2011,E06000010,"Kingston upon Hull, City of",All tenures,112596
2011,E06000010,"Kingston upon Hull, City of",Other,2193
2011,E06000010,"Kingston upon Hull, City of",Owner occupied,55785
2011,E06000010,"Kingston upon Hull, City of",Private rented,22984
2011,E06000010,"Kingston upon Hull, City of",Social rented,31634
2011,E06000011,East Riding of Yorkshire,All tenures,143032
2011,E06000011,East Riding of Yorkshire,Other,2650
2011,E06000011,East Riding of Yorkshire,Owner occupied,107706
2011,E06000011,East Riding of Yorkshire,Private rented,19648
2011,E06000011,East Riding of Yorkshire,Social rented,13028
2011,E06000012,North East Lincolnshire,All tenures,69707
2011,E06000012,North East Lincolnshire,Other,919
2011,E06000012,North East Lincolnshire,Owner occupied,46070
2011,E06000012,North East Lincolnshire,Private rented,12627
2011,E06000012,North East Lincolnshire,Social rented,10091
2011,E06000013,North Lincolnshire,All tenures,70684
2011,E06000013,North Lincolnshire,Other,1175
2011,E06000013,North Lincolnshire,Owner occupied,49137
2011,E06000013,North Lincolnshire,Private rented,9477
2011,E06000013,North Lincolnshire,Social rented,10895
2011,E06000014,York,All tenures,83552
2011,E06000014,York,Other,1666
2011,E06000014,York,Owner occupied,55227
2011,E06000014,York,Private rented,14980
2011,E06000014,York,Social rented,11679
2011,E06000047,County Durham,All tenures,223803
2011,E06000047,County Durham,Other,3310
2011,E06000047,County Durham,Owner occupied,147347
2011,E06000047,County Durham,Private rented,28142
2011,E06000047,County Durham,Social rented,45004
2011,E06000049,Cheshire East,All tenures,159441
2011,E06000049,Cheshire East,Other,2596
2011,E06000049,Cheshire East,Owner occupied,118766
2011,E06000049,Cheshire East,Private rented,19938
2011,E06000049,Cheshire East,Social rented,18141
2011,E06000050,Cheshire West and Chester,All tenures,141442
2011,E06000050,Cheshire West and Chester,Other,2795
2011,E06000050,Cheshire West and Chester,Owner occupied,100105
2011,E06000050,Cheshire West and Chester,Private rented,17734
2011,E06000050,Cheshire West and Chester,Social rented,20808
2011,E06000057,Northumberland,All tenures,138534
2011,E06000057,Northumberland,Other,3069
2011,E06000057,Northumberland,Owner occupied,91207
2011,E06000057,Northumberland,Private rented,18417
2011,E06000057,Northumberland,Social rented,25841
2011,E07000026,Allerdale,All tenures,42345
2011,E07000026,Allerdale,Other,898
2011,E07000026,Allerdale,Owner occupied,29217
2011,E07000026,Allerdale,Private rented,4142
2011,E07000026,Allerdale,Social rented,8088
2011,E07000027,Barrow-in-Furness,All tenures,31224
2011,E07000027,Barrow-in-Furness,Other,390
2011,E07000027,Barrow-in-Furness,Owner occupied,22938
2011,E07000027,Barrow-in-Furness,Private rented,4442
2011,E07000027,Barrow-in-Furness,Social rented,3454
2011,E07000028,Carlisle,All tenures,48342
2011,E07000028,Carlisle,Other,1035
2011,E07000028,Carlisle,Owner occupied,32999
2011,E07000028,Carlisle,Private rented,6914
2011,E07000028,Carlisle,Social rented,7394
2011,E07000029,Copeland,All tenures,30536
2011,E07000029,Copeland,Other,532
2011,E07000029,Copeland,Owner occupied,21671
2011,E07000029,Copeland,Private rented,2665
2011,E07000029,Copeland,Social rented,5668
2011,E07000030,Eden,All tenures,23043
2011,E07000030,Eden,Other,779
2011,E07000030,Eden,Owner occupied,16258
2011,E07000030,Eden,Private rented,3685
2011,E07000030,Eden,Social rented,2321
2011,E07000031,South Lakeland,All tenures,46552
2011,E07000031,South Lakeland,Other,1099
2011,E07000031,South Lakeland,Owner occupied,33967
2011,E07000031,South Lakeland,Private rented,6633
2011,E07000031,South Lakeland,Social rented,4853
2011,E07000117,Burnley,All tenures,37550
2011,E07000117,Burnley,Other,594
2011,E07000117,Burnley,Owner occupied,24408
2011,E07000117,Burnley,Private rented,7267
2011,E07000117,Burnley,Social rented,5281
2011,E07000118,Chorley,All tenures,44919
2011,E07000118,Chorley,Other,706
2011,E07000118,Chorley,Owner occupied,33783
2011,E07000118,Chorley,Private rented,4587
2011,E07000118,Chorley,Social rented,5843
2011,E07000119,Fylde,All tenures,34885
2011,E07000119,Fylde,Other,590
2011,E07000119,Fylde,Owner occupied,25622
2011,E07000119,Fylde,Private rented,6066
2011,E07000119,Fylde,Social rented,2607
2011,E07000120,Hyndburn,All tenures,34341
2011,E07000120,Hyndburn,Other,479
2011,E07000120,Hyndburn,Owner occupied,23238
2011,E07000120,Hyndburn,Private rented,6235
2011,E07000120,Hyndburn,Social rented,4389
2011,E07000121,Lancaster,All tenures,57822
2011,E07000121,Lancaster,Other,1132
2011,E07000121,Lancaster,Owner occupied,39999
2011,E07000121,Lancaster,Private rented,10929
2011,E07000121,Lancaster,Social rented,5762
2011,E07000122,Pendle,All tenures,37348
2011,E07000122,Pendle,Other,675
2011,E07000122,Pendle,Owner occupied,25580
2011,E07000122,Pendle,Private rented,6760
2011,E07000122,Pendle,Social rented,4333
2011,E07000123,Preston,All tenures,57567
2011,E07000123,Preston,Other,1232
2011,E07000123,Preston,Owner occupied,34909
2011,E07000123,Preston,Private rented,10365
2011,E07000123,Preston,Social rented,11061
2011,E07000124,Ribble Valley,All tenures,24045
2011,E07000124,Ribble Valley,Other,508
2011,E07000124,Ribble Valley,Owner occupied,18423
2011,E07000124,Ribble Valley,Private rented,3278
2011,E07000124,Ribble Valley,Social rented,1836
2011,E07000125,Rossendale,All tenures,29058
2011,E07000125,Rossendale,Other,458
2011,E07000125,Rossendale,Owner occupied,20250
2011,E07000125,Rossendale,Private rented,4106
2011,E07000125,Rossendale,Social rented,4244
2011,E07000126,South Ribble,All tenures,46102
2011,E07000126,South Ribble,Other,612
2011,E07000126,South Ribble,Owner occupied,36337
2011,E07000126,South Ribble,Private rented,4308
2011,E07000126,South Ribble,Social rented,4845
2011,E07000127,West Lancashire,All tenures,45381
2011,E07000127,West Lancashire,Other,859
2011,E07000127,West Lancashire,Owner occupied,33122
2011,E07000127,West Lancashire,Private rented,4744
2011,E07000127,West Lancashire,Social rented,6656
2011,E07000128,Wyre,All tenures,47281
2011,E07000128,Wyre,Other,807
2011,E07000128,Wyre,Owner occupied,36676
2011,E07000128,Wyre,Private rented,6397
2011,E07000128,Wyre,Social rented,3401
2011,E07000163,Craven,All tenures,24583
2011,E07000163,Craven,Other,616
2011,E07000163,Craven,Owner occupied,17973
2011,E07000163,Craven,Private rented,3782
2011,E07000163,Craven,Social rented,2212
2011,E07000164,Hambleton,All tenures,38117
2011,E07000164,Hambleton,Other,916
2011,E07000164,Hambleton,Owner occupied,26508
2011,E07000164,Hambleton,Private rented,5770
2011,E07000164,Hambleton,Social rented,4923
2011,E07000165,Harrogate,All tenures,67169
2011,E07000165,Harrogate,Other,1522
2011,E07000165,Harrogate,Owner occupied,47738
2011,E07000165,Harrogate,Private rented,11771
2011,E07000165,Harrogate,Social rented,6138
2011,E07000166,Richmondshire,All tenures,20207
2011,E07000166,Richmondshire,Other,595
2011,E07000166,Richmondshire,Owner occupied,12910
2011,E07000166,Richmondshire,Private rented,4519
2011,E07000166,Richmondshire,Social rented,2183
2011,E07000167,Ryedale,All tenures,22524
2011,E07000167,Ryedale,Other,731
2011,E07000167,Ryedale,Owner occupied,15124
2011,E07000167,Ryedale,Private rented,3773
2011,E07000167,Ryedale,Social rented,2896
2011,E07000168,Scarborough,All tenures,49435
2011,E07000168,Scarborough,Other,1141
2011,E07000168,Scarborough,Owner occupied,32520
2011,E07000168,Scarborough,Private rented,9640
2011,E07000168,Scarborough,Social rented,6134
2011,E07000169,Selby,All tenures,34559
2011,E07000169,Selby,Other,691
2011,E07000169,Selby,Owner occupied,25911
2011,E07000169,Selby,Private rented,3796
2011,E07000169,Selby,Social rented,4161
2011,E08000001,Bolton,All tenures,116371
2011,E08000001,Bolton,Other,2446
2011,E08000001,Bolton,Owner occupied,74170
2011,E08000001,Bolton,Private rented,15930
2011,E08000001,Bolton,Social rented,23825
2011,E08000002,Bury,All tenures,78113
2011,E08000002,Bury,Other,1241
2011,E08000002,Bury,Owner occupied,54395
2011,E08000002,Bury,Private rented,10774
2011,E08000002,Bury,Social rented,11703
2011,E08000003,Manchester,All tenures,204969
2011,E08000003,Manchester,Other,4722
2011,E08000003,Manchester,Owner occupied,77395
2011,E08000003,Manchester,Private rented,58170
2011,E08000003,Manchester,Social rented,64682
2011,E08000004,Oldham,All tenures,89703
