geography_code,variable_name,value
E05009087,Area in sq km,8.70858996401361
E05009088,Area in sq km,399.808384285429
E05009089,Area in sq km,11.3425781969243
E05009090,Area in sq km,38.3974423774962
E05009091,Area in sq km,10.6919611733844
E05009092,Area in sq km,2.37666122914747
E05009093,Area in sq km,88.257135138942
E05009094,Area in sq km,16.3395383343362
E05009095,Area in sq km,41.7923329906595
E05009096,Area in sq km,1.02840877216439
E05009097,Area in sq km,131.607365755161
E05009098,Area in sq km,4.27982394475861
E05009099,Area in sq km,1.96920455374268
E05009100,Area in sq km,9.12387689090927
E05009101,Area in sq km,864.808707467222
E05009102,Area in sq km,2.89364417008386
E05009103,Area in sq km,21.0874495762702
E05009104,Area in sq km,17.3300792178739
E05009106,Area in sq km,46.7072263862521
E05009107,Area in sq km,6.17140959983987
E05009108,Area in sq km,1.61118053479078
E05009109,Area in sq km,52.2330663386835
E05009110,Area in sq km,1.486261454825
E05009111,Area in sq km,1.67884410483712
E05009112,Area in sq km,1.08411601136003
E05009113,Area in sq km,1.48697464892647
E05009114,Area in sq km,1.75353565413769
E05009115,Area in sq km,1.82423150101775
E05009116,Area in sq km,14.9454764485539
E05009117,Area in sq km,0.915194960162638
E05009118,Area in sq km,30.6657818477944
E05009119,Area in sq km,229.291463938184
E05009120,Area in sq km,9.24745261784865
E05009121,Area in sq km,1.3118183999779
E05009122,Area in sq km,229.780655093614
E05009123,Area in sq km,12.7212482247415
E05009124,Area in sq km,5.98970471451572
E05009125,Area in sq km,16.6329983052753
E05009126,Area in sq km,4.98003640347516
E05009127,Area in sq km,6.38837674441317
E05009128,Area in sq km,300.106260482529
E05009129,Area in sq km,0.80252174461864
E05009130,Area in sq km,5.56742640767555
E05009131,Area in sq km,242.009123273247
E05009132,Area in sq km,230.844503272246
E05009133,Area in sq km,13.4581472821289
E05009134,Area in sq km,3.02124166368811
E05009135,Area in sq km,4.56091490631435
E05009136,Area in sq km,1.61697469829613
E05009137,Area in sq km,7.50169439212693
E05009139,Area in sq km,294.554241794321
E05009141,Area in sq km,0.81763437149544
E05009142,Area in sq km,85.6103997215178
E05009143,Area in sq km,95.3955440537827
E05009144,Area in sq km,22.2835566827519
E05009145,Area in sq km,114.399864960413
E05009146,Area in sq km,3.4257335167789
E05009147,Area in sq km,5.2644008354037
E05009148,Area in sq km,587.740845257857
E05009149,Area in sq km,3.58381446547955
E05009151,Area in sq km,92.0960085574521
E05009152,Area in sq km,9.65494540124483
E05009153,Area in sq km,2.4042526496561
E05009154,Area in sq km,381.650984035881
E05009155,Area in sq km,3.70708126006054
E05009156,Area in sq km,31.7463911873947
E05009157,Area in sq km,1.44673473673855
E05009158,Area in sq km,473.365317602607
E05009313,Area in sq km,16.5394787130108
E05009592,Area in sq km,1.87988927922722
E05009593,Area in sq km,15.3073267048233
E05009594,Area in sq km,3.58060599677813
E05009595,Area in sq km,6.47944917232015
E05009596,Area in sq km,0.848623531484596
E05009597,Area in sq km,131.726758771722
E05009598,Area in sq km,16.1041930953375
E05009599,Area in sq km,1.20170421180013
E05009600,Area in sq km,1.23965357066049
E05009601,Area in sq km,0.922735337510814
E05009602,Area in sq km,3.24324797205458
E05009603,Area in sq km,1.93099925688435
E05009604,Area in sq km,41.6602505054532
E05009605,Area in sq km,165.823666440759
E05009606,Area in sq km,2.72160697083171
E05009607,Area in sq km,22.8327082487648
E05009608,Area in sq km,1.20662110852684
E05009609,Area in sq km,1.33332689418615
E05009610,Area in sq km,5.73199991227901
E05009611,Area in sq km,15.7591681188311
E05009612,Area in sq km,1.4640842170609
E05009613,Area in sq km,1.98626896583083
E05009614,Area in sq km,1.58352823141943
E05009615,Area in sq km,7.52546364622805
E05009616,Area in sq km,87.7972866793412
E05009617,Area in sq km,19.6250467694552
E05009618,Area in sq km,3.25665910269047
E05009853,Area in sq km,1.86293168969737
E05009854,Area in sq km,1.71089936862178
E05009855,Area in sq km,2.19961526739015
E05009856,Area in sq km,2.46644270947433
E05009857,Area in sq km,5.7263194090267
E05009858,Area in sq km,3.88078785551799
E05009859,Area in sq km,1.40720984324365
E05009860,Area in sq km,2.21229815135734
E05009861,Area in sq km,2.112349222245
E05009862,Area in sq km,1.04997571160312
E05009863,Area in sq km,3.13911499189656
E05009864,Area in sq km,2.625354799297
E05009865,Area in sq km,2.74831334340604
E05009866,Area in sq km,2.4177757701297
E05009867,Area in sq km,0.752058074226322
E05009868,Area in sq km,6.40710827849537
E05009869,Area in sq km,1.58157481487753
E05009870,Area in sq km,1.71229728384649
E05009871,Area in sq km,5.01808672928997
E05009872,Area in sq km,2.97415422996736
E05009932,Area in sq km,2.9041691075914
E05009933,Area in sq km,2.27001331681959
E05009934,Area in sq km,34.7354717439433
E05009935,Area in sq km,19.8365079294119
E05009936,Area in sq km,2.01371813632384
E05009937,Area in sq km,1.42686342060409
E05009938,Area in sq km,15.6538990503174
E05009939,Area in sq km,56.4812632082688
E05009940,Area in sq km,15.3501434468863
E05009941,Area in sq km,4.60100737602505
E05009942,Area in sq km,1.16651812958075
E05009943,Area in sq km,1.85293214282265
E05009944,Area in sq km,4.115941505991
E05009945,Area in sq km,1.40611375593908
E05009946,Area in sq km,0.783267730865853
E05009947,Area in sq km,1.09005524600297
E05009948,Area in sq km,35.6230116886344
E05009949,Area in sq km,14.5964921995479
E05009950,Area in sq km,2.03581104177403
E05009951,Area in sq km,3.5078428295257
E05009952,Area in sq km,1.95303621087332
E05009953,Area in sq km,1.42388810134251
E05009954,Area in sq km,1.11495383262508
E05009955,Area in sq km,55.1250754072897
E05010214,Area in sq km,3.15371558811836
E05010215,Area in sq km,1.19051810268005
E05010216,Area in sq km,1.80799754017963
E05010217,Area in sq km,1.384323694144
E05010218,Area in sq km,3.43405566061003
E05010219,Area in sq km,1.58621896857448
E05010220,Area in sq km,3.65561809949606
E05010221,Area in sq km,1.373924410805
E05010222,Area in sq km,3.56940486615288
E05010223,Area in sq km,4.88667355407814
E05010224,Area in sq km,12.8264726033336
E05010225,Area in sq km,5.21078713353557
E05010226,Area in sq km,0.991257527120962
E05010227,Area in sq km,18.0605695318906
E05010228,Area in sq km,1.91287114579055
E05010229,Area in sq km,2.52336076058715
E05010230,Area in sq km,4.7759035186268
E05010231,Area in sq km,7.90259687213799
E05010232,Area in sq km,0.844563489495087
E05010233,Area in sq km,24.8687992779197
E05010234,Area in sq km,2.52306781774644
E05010235,Area in sq km,1.37612081538712
E05010236,Area in sq km,3.06959355183606
E05010311,Area in sq km,2.29206975359965
E05010312,Area in sq km,11.6939681522936
E05010313,Area in sq km,1.37696095581182
E05010314,Area in sq km,7.91683650999228
E05010315,Area in sq km,4.40363020988991
E05010316,Area in sq km,2.26619895317174
E05010317,Area in sq km,16.6637073274232
E05010318,Area in sq km,3.15970329960943
E05010319,Area in sq km,16.3000625752732
E05010320,Area in sq km,2.57503133569902
E05010321,Area in sq km,4.02480717238641
E05010322,Area in sq km,3.02937387523131
E05010323,Area in sq km,3.70826258611859
E05010324,Area in sq km,10.7943153943919
E05010325,Area in sq km,4.13272638298292
E05010326,Area in sq km,37.1019626623162
E05010327,Area in sq km,5.82236951282798
E05010328,Area in sq km,51.3780184287496
E05010329,Area in sq km,32.9943206576943
E05010330,Area in sq km,2.73554994694947
E05010331,Area in sq km,47.1946284420084
E05010412,Area in sq km,1.05143814120566
E05010413,Area in sq km,8.53028772957362
E05010414,Area in sq km,1.41991867994907
E05010415,Area in sq km,0.885863468809463
E05010416,Area in sq km,2.22592684386006
E05010417,Area in sq km,2.01846665962649
E05010418,Area in sq km,1.61986838674199
E05010419,Area in sq km,79.0242021176917
E05010420,Area in sq km,3.03368342784786
E05010421,Area in sq km,27.0958835657501
E05010422,Area in sq km,1.05783943883634
E05010423,Area in sq km,1.70251218521414
E05010424,Area in sq km,0.748467282597038
E05010425,Area in sq km,2.06380625658437
E05010426,Area in sq km,2.11555795222284
E05010427,Area in sq km,0.89368773456042
E05010428,Area in sq km,2.16972955832362
E05010429,Area in sq km,56.1984279675738
E05010430,Area in sq km,1.86011941419386
E05010431,Area in sq km,1.16384286953247
E05010728,Area in sq km,12.3711727611225
E05010729,Area in sq km,11.1600594923502
E05010730,Area in sq km,4.23301749583704
E05010731,Area in sq km,18.1290935503683
E05010732,Area in sq km,5.81346686814228
E05010733,Area in sq km,21.2666145296846
E05010734,Area in sq km,5.29987055859696
E05010735,Area in sq km,10.9534803257784
E05010736,Area in sq km,43.3828124957558
E05010737,Area in sq km,61.890245357781
E05010738,Area in sq km,5.11791720651402
E05010739,Area in sq km,6.78689425818755
E05010740,Area in sq km,96.6309542608557
E05010741,Area in sq km,6.97481440724923
E05010742,Area in sq km,31.6588397268419
E05010743,Area in sq km,78.1588315838601
E05010744,Area in sq km,20.8357448885142
E05010745,Area in sq km,47.1702519520437
E05010746,Area in sq km,63.2797001417329
E05010747,Area in sq km,6.17362986778566
E05010748,Area in sq km,9.65769784921885
E05010857,Area in sq km,6.77639038712147
E05010858,Area in sq km,5.76352749251714
E05010859,Area in sq km,5.04460046534209
E05010860,Area in sq km,2.93386292324676
E05010861,Area in sq km,6.92764554670878
E05010862,Area in sq km,3.25214441256465
E05010863,Area in sq km,3.59436350586192
E05010864,Area in sq km,15.636017215922701
E05010865,Area in sq km,27.375015946889
E05010866,Area in sq km,9.68437039046094
E05010867,Area in sq km,7.16930656283294
E05010868,Area in sq km,4.58039762938132
E05010869,Area in sq km,25.7585731938273
E05010870,Area in sq km,4.53889471352088
E05010871,Area in sq km,5.18502101633089
E05010872,Area in sq km,5.37797685790787
E05010873,Area in sq km,5.47574123551404
E05010874,Area in sq km,8.81922008160283
E05010875,Area in sq km,3.17802025568077
E05010876,Area in sq km,4.38847545983406
E05010877,Area in sq km,5.06927376396948
E05010878,Area in sq km,6.17728701706001
E05010879,Area in sq km,4.79631258447081
E05010880,Area in sq km,72.3816542520512
E05010881,Area in sq km,93.4153621230874
E05010882,Area in sq km,3.15791753999363
E05010883,Area in sq km,12.4487616567791
E05010884,Area in sq km,7.60017085759349
E05010935,Area in sq km,3.9988699529911
E05010936,Area in sq km,10.6491155015055
E05010937,Area in sq km,6.78970154128101
E05010938,Area in sq km,10.6566533323224
E05010939,Area in sq km,1.94555626136601
E05010940,Area in sq km,19.447887338999
E05010941,Area in sq km,1.90620076382303
E05010942,Area in sq km,3.788994895189
E05010943,Area in sq km,2.02916336367269
E05010944,Area in sq km,3.25038901174991
E05010945,Area in sq km,2.37549688011824
E05010946,Area in sq km,2.91619463648339
E05010947,Area in sq km,1.62240044706384
E05010948,Area in sq km,12.949107525828
E05010949,Area in sq km,2.87055934709237
E05011024,Area in sq km,19.7472180631631
E05011025,Area in sq km,7.09600655622719
E05011026,Area in sq km,8.07484256526661
E05011027,Area in sq km,19.4961516097557
E05011028,Area in sq km,2.74465281170874
E05011029,Area in sq km,26.7335894152913
E05011030,Area in sq km,2.36581715882421
E05011031,Area in sq km,11.3249821627515
E05011032,Area in sq km,3.36127065634477
E05011033,Area in sq km,3.42724722131345
E05011034,Area in sq km,2.37629568381358
E05011035,Area in sq km,2.0747547376183
E05011036,Area in sq km,11.1410702594509
E05011037,Area in sq km,9.54570107136139
E05011038,Area in sq km,2.2273664250345
E05011039,Area in sq km,14.0074262880665
E05011040,Area in sq km,3.91950711149715
E05011041,Area in sq km,3.18739354591469
E05011042,Area in sq km,1.83850926359291
E05011043,Area in sq km,20.2879091327906
E05011044,Area in sq km,1.88664167696232
E05011045,Area in sq km,3.05746260175781
E05011350,Area in sq km,2.77051098167241
E05011351,Area in sq km,4.02863425845687
E05011352,Area in sq km,3.56131266863572
E05011353,Area in sq km,4.1617302839242
E05011354,Area in sq km,2.72652008477987
E05011355,Area in sq km,3.77719254985409
E05011356,Area in sq km,3.42892016571503
E05011357,Area in sq km,2.59048097652656
E05011358,Area in sq km,4.94730882980889
E05011359,Area in sq km,4.99785772340945
E05011360,Area in sq km,3.39691024815983
E05011361,Area in sq km,1.76104835533466
E05011362,Area in sq km,3.729653835037
E05011363,Area in sq km,3.20040744570027
E05011364,Area in sq km,2.03138953748492
E05011365,Area in sq km,3.72600121855863
E05011366,Area in sq km,4.23114155048067
E05011367,Area in sq km,7.20336582253828
E05011368,Area in sq km,2.88816496359421
E05011369,Area in sq km,2.47596849202055
E05011370,Area in sq km,2.90018331473066
E05011371,Area in sq km,5.54597462998706
E05011372,Area in sq km,1.66910368505833
E05011373,Area in sq km,3.39123999775094
E05011374,Area in sq km,5.41413809555619
E05011375,Area in sq km,1.9368227415438
E05011376,Area in sq km,1.94245871550269
E05011377,Area in sq km,2.15677084868472
E05011378,Area in sq km,3.29385183701432
E05011379,Area in sq km,2.21061293637364
E05011380,Area in sq km,1.74999246579818
E05011381,Area in sq km,11.797694506028
E05011384,Area in sq km,17.767210414506
E05011385,Area in sq km,5.9311544343053
E05011387,Area in sq km,6.94869780755461
E05011388,Area in sq km,9.04901513909359
E05011389,Area in sq km,12.3325012680023
E05011390,Area in sq km,5.11584735119741
E05011391,Area in sq km,10.3860231773689
E05011394,Area in sq km,4.17794926599999
E05011395,Area in sq km,20.5718054479487
E05011396,Area in sq km,109.666038303129
E05011397,Area in sq km,3.01480296194375
E05011399,Area in sq km,8.87752723721789
E05011400,Area in sq km,6.31034912298358
E05011401,Area in sq km,41.416893730867
E05011402,Area in sq km,5.26748759438078
E05011403,Area in sq km,4.85000476916712
E05011404,Area in sq km,9.50218732620377
E05011405,Area in sq km,5.62738791485242
E05011406,Area in sq km,13.4149621273829
E05011407,Area in sq km,12.9570610918318
E05011409,Area in sq km,10.2651847285205
E05011410,Area in sq km,20.1642591975512
E05011411,Area in sq km,8.79149085076654
E05011413,Area in sq km,6.83936802246024
E05011414,Area in sq km,45.7757426583044
E05011436,Area in sq km,1.15146829019637
E05011437,Area in sq km,3.53237759511267
E05011438,Area in sq km,3.05609827656999
E05011439,Area in sq km,2.35809615751108
E05011440,Area in sq km,24.0702922396262
E05011441,Area in sq km,21.3208577925043
E05011442,Area in sq km,2.72789729138952
E05011443,Area in sq km,2.96315023802833
E05011444,Area in sq km,2.48161394482493
E05011445,Area in sq km,3.04407095986555
E05011446,Area in sq km,2.53353921380791
E05011447,Area in sq km,2.23830465493575
E05011448,Area in sq km,1.5740073066469
E05011449,Area in sq km,2.1837090413451
E05011450,Area in sq km,2.71368092444954
E05011451,Area in sq km,4.82600017503677
E05011452,Area in sq km,2.38038700371418
E05011453,Area in sq km,3.02967789834175
E05011454,Area in sq km,1.13107487009944
E05011455,Area in sq km,1.09225714676107
E05011456,Area in sq km,8.80473316344569
E05011457,Area in sq km,1.41841198263164
E05011458,Area in sq km,2.60590976691915
E05011459,Area in sq km,3.56653539497119
E05011460,Area in sq km,2.27619582955381
E05011461,Area in sq km,4.01364344608421
E05011508,Area in sq km,1.98399788480236
E05011509,Area in sq km,0.896468907414473
E05011510,Area in sq km,5.26661837417284
E05011511,Area in sq km,3.10532840823821
E05011512,Area in sq km,3.28896953389591
E05011513,Area in sq km,4.3940910899031
E05011514,Area in sq km,2.59438889958528
E05011515,Area in sq km,7.5040585082937
E05011516,Area in sq km,15.0748931373343
E05011517,Area in sq km,2.33054111614706
E05011518,Area in sq km,3.18436109045103
E05011519,Area in sq km,11.2158520390938
E05011520,Area in sq km,1.61723170608323
E05011521,Area in sq km,3.22990891687717
E05011522,Area in sq km,1.09768540106616
E05011523,Area in sq km,0.948371668852614
E05011524,Area in sq km,69.3910517227545
E05011525,Area in sq km,2.30029415572595
E05011526,Area in sq km,3.63371541501444
E05011527,Area in sq km,2.7043869766438
E05011528,Area in sq km,2.85694603398265
E05011529,Area in sq km,2.8245706166766
E05011530,Area in sq km,2.19210950752001
E05011531,Area in sq km,3.87472243107525
E05011532,Area in sq km,4.32233985737967
E05011533,Area in sq km,2.00036807622349
E05011534,Area in sq km,2.51719101850031
E05011535,Area in sq km,2.6810641571428
E05011536,Area in sq km,8.54452275298156
E05011537,Area in sq km,3.73296944796943
E05011538,Area in sq km,5.26457175720437
E05011539,Area in sq km,2.6847291961624
E05011540,Area in sq km,2.36783873870195
E05011541,Area in sq km,4.13441796705483
E05011542,Area in sq km,2.864107720763
E05011543,Area in sq km,3.89453128299237
E05011544,Area in sq km,2.38888429689758
E05011545,Area in sq km,3.16647140723779
E05011547,Area in sq km,11.3784713882012
E05011549,Area in sq km,22.9711633364819
E05012000,Area in sq km,12.0994585226237
E05012001,Area in sq km,5.17346529836038
E05012002,Area in sq km,114.623755112502
E05012003,Area in sq km,9.23948100470439
E05012004,Area in sq km,27.1661054540777
E05012005,Area in sq km,121.318801078193
E05012006,Area in sq km,11.0005186694086
E05012007,Area in sq km,13.8933700777021
E05012008,Area in sq km,4.5158035827486
E05012009,Area in sq km,13.2852701390022
E05012010,Area in sq km,1.3704068181183
E05012011,Area in sq km,65.7179534276452
E05012012,Area in sq km,51.4991977272145
E05012013,Area in sq km,1.35311941251466
E05012014,Area in sq km,18.4897278183197
E05012015,Area in sq km,0.812345757655155
E05012016,Area in sq km,9.29131944424464
E05012017,Area in sq km,10.0276110034175
E05012018,Area in sq km,3.26720407440401
E05012019,Area in sq km,2.95670597286533
E05012020,Area in sq km,33.1059963553038
E05012021,Area in sq km,27.1079298734184
E05012022,Area in sq km,2.05697935604512
E05012023,Area in sq km,1.93455325805428
E05012024,Area in sq km,7.10311935283021
E05012025,Area in sq km,14.3308412372584
E05012193,Area in sq km,3.93023394284325
E05012194,Area in sq km,1.76693524185744
E05012195,Area in sq km,2.72788284197145
E05012196,Area in sq km,2.88855458520349
E05012197,Area in sq km,1.20837955664348
E05012198,Area in sq km,2.70396357280983
E05012199,Area in sq km,3.35874156771699
E05012200,Area in sq km,2.07223327831368
E05012201,Area in sq km,6.03727541713095
E05012202,Area in sq km,4.51713059914534
E05012203,Area in sq km,2.13039276019384
E05012204,Area in sq km,31.3330005573028
E05012205,Area in sq km,65.3754130164392
E05012206,Area in sq km,7.33821553199568
E05012207,Area in sq km,1.60683373572785
E05012208,Area in sq km,3.38869262007656
E05012209,Area in sq km,5.05943618741778
E05012210,Area in sq km,2.29446032717098
E05012211,Area in sq km,3.7394730693506
E05012212,Area in sq km,54.7920040103692
E05012213,Area in sq km,18.0714522698299
E05012214,Area in sq km,72.8988075807415
E05012215,Area in sq km,22.8141890947413
E05012216,Area in sq km,67.1292400128399
E05012217,Area in sq km,2.87586897346134
E05012218,Area in sq km,8.84432167896341
E05012219,Area in sq km,6.76958510285516
E05012220,Area in sq km,5.72741728163417
E05012221,Area in sq km,1.12999450793176
E05012222,Area in sq km,3.37344080737972
E05012223,Area in sq km,9.57935641536875
E05012224,Area in sq km,64.1917282585673
E05012225,Area in sq km,69.0288419181857
E05012226,Area in sq km,6.32339868750948
E05012227,Area in sq km,5.37249121381146
E05012228,Area in sq km,2.66781992414678
E05012229,Area in sq km,2.01695163882609
E05012230,Area in sq km,3.88360439641753
E05012231,Area in sq km,3.35368771957643
E05012232,Area in sq km,7.33096301089387
E05012233,Area in sq km,2.73894007460133
E05012234,Area in sq km,46.2565793646923
E05012235,Area in sq km,42.7212602453707
E05012236,Area in sq km,51.8501080256743
E05012237,Area in sq km,1.04756371452696
E05012238,Area in sq km,2.54699797410612
E05012239,Area in sq km,41.5371659799757
E05012240,Area in sq km,62.284831946425
E05012241,Area in sq km,79.6828000030762
E05012242,Area in sq km,6.08478244574874
E05012243,Area in sq km,34.9721940935694
E05012244,Area in sq km,2.59486213905562
E05012245,Area in sq km,2.01906187671825
E05012246,Area in sq km,1.44720983380085
E05012247,Area in sq km,23.2739698733999
E05012248,Area in sq km,1.53750653307886
E05012249,Area in sq km,14.6845007866929
E05012250,Area in sq km,26.6610924334513
E05012251,Area in sq km,12.7490153484845
E05012252,Area in sq km,3.75471831432505
E05012253,Area in sq km,1.40087254903279
E05012437,Area in sq km,13.8013976437687
E05012438,Area in sq km,9.7040597241925
E05012439,Area in sq km,3.87758173614873
E05012440,Area in sq km,11.6519805509688
E05012441,Area in sq km,4.52387497448
E05012442,Area in sq km,1.39719701579161
E05012443,Area in sq km,33.0562785374651
E05012444,Area in sq km,19.9928860147082
E05012445,Area in sq km,5.51812234396425
E05012446,Area in sq km,38.0754080112659
E05012447,Area in sq km,39.2846305589514
E05012448,Area in sq km,7.81072843322436
E05012449,Area in sq km,1.10013778227288
E05012450,Area in sq km,2.63453616657548
E05012451,Area in sq km,3.52015955527746
E05012452,Area in sq km,2.902372832409
E05012453,Area in sq km,4.27971173996048
E05012454,Area in sq km,4.58147518411828
E05012455,Area in sq km,9.92720908437124
E05012456,Area in sq km,20.500717100057
E05012457,Area in sq km,1.71101111421437
E05012458,Area in sq km,1.53502571835819
E05012459,Area in sq km,0.882995375791627
E05012460,Area in sq km,1.24370599756872
E05012647,Area in sq km,7.44238588786675
E05012648,Area in sq km,12.3864184407762
E05012841,Area in sq km,29.9215994674881
E05012842,Area in sq km,19.7076083677127
E05012993,Area in sq km,27.9831801856074
E05012994,Area in sq km,13.3938132522199
E05012995,Area in sq km,10.4106383060925
E05012996,Area in sq km,8.51091030430958
E05012997,Area in sq km,14.5266246881527
E05012998,Area in sq km,3.93223184696008
E05012999,Area in sq km,8.82036495051269
E05013000,Area in sq km,35.2068963888063
E05013001,Area in sq km,4.85364032890896
E05013002,Area in sq km,6.48444757458014
E05013003,Area in sq km,26.3602533951593
E05013004,Area in sq km,9.63486588184664
E05013005,Area in sq km,3.87773904233572
E05013006,Area in sq km,17.4631546111893
E05013007,Area in sq km,6.42433383093204
E05013008,Area in sq km,5.71280337946409
E05013009,Area in sq km,8.83153146660612
E05013010,Area in sq km,3.92836549566482
E05013011,Area in sq km,5.85998494605243
E05013012,Area in sq km,12.2682619874073
E05013013,Area in sq km,3.44628422431115
E05013014,Area in sq km,12.783747884979
E05013015,Area in sq km,22.7815748970549
E05013016,Area in sq km,8.64568383362403
E05013017,Area in sq km,3.93283335159193
E05013018,Area in sq km,2.76899169564237
E05013019,Area in sq km,1.04300892876571
E05013020,Area in sq km,13.7984651285001
E05013021,Area in sq km,2.45413567627241
E05013022,Area in sq km,15.403500077159
E05013023,Area in sq km,2.83127963538058
E05013024,Area in sq km,3.00691581695894
E05013025,Area in sq km,10.7945964320562
E05013026,Area in sq km,3.0087757049643
E05013027,Area in sq km,4.14160735324259
E05013028,Area in sq km,2.03759825467404
E05013029,Area in sq km,6.61334458355231
E05013030,Area in sq km,4.26939216001011
E05013031,Area in sq km,1.80671252829416
E05013032,Area in sq km,3.47389900539314
E05013033,Area in sq km,2.93526277377438
E05013034,Area in sq km,4.60753135789562
E05013035,Area in sq km,3.66414634650884
E05013036,Area in sq km,3.51763905516931
E05013037,Area in sq km,4.25670982465433
E05013038,Area in sq km,2.62638883091872
E05013039,Area in sq km,2.80410174852897
E05013040,Area in sq km,18.9837608303602
E05013041,Area in sq km,1.6841955891552
E05013042,Area in sq km,11.1880737718495
E05013043,Area in sq km,4.25581695125902
E05013044,Area in sq km,2.45330117813806
E05013045,Area in sq km,2.93876181385086
E05013046,Area in sq km,32.4621161383643
E05013047,Area in sq km,11.1969797576868
E05013048,Area in sq km,2.10187443063497
E05013049,Area in sq km,1.38405257542894
E05013064,Area in sq km,31.3510479257564
E05013065,Area in sq km,4.7340528433402
E05013066,Area in sq km,3.32176089271662
E05013067,Area in sq km,30.9193484816331
E05013068,Area in sq km,3.25328078239325
E05013069,Area in sq km,3.95856445664763
E05013070,Area in sq km,11.0274117678254
E05013071,Area in sq km,2.77475601476016
E05013072,Area in sq km,22.1357677062379
E05013073,Area in sq km,5.59948260294956
E05013074,Area in sq km,9.91801143874028
E05013075,Area in sq km,42.1527412954281
E05013076,Area in sq km,23.5032365891642
E05013077,Area in sq km,7.18324192130611
E05013169,Area in sq km,1.313821072303
E05013170,Area in sq km,1.51055287923729
E05013171,Area in sq km,4.58032403959515
E05013172,Area in sq km,2.85425312038779
E05013173,Area in sq km,1.68106279012256
E05013174,Area in sq km,5.00123487446637
E05013175,Area in sq km,14.8903711779991
E05013176,Area in sq km,12.1306220708454
E05013177,Area in sq km,3.68902748931381
E05013178,Area in sq km,1.68297150361263
E05013179,Area in sq km,5.12288367108984
E05013180,Area in sq km,2.03818254264879
E05013181,Area in sq km,3.87705189999026
E05013182,Area in sq km,1.88603382950625
E05013183,Area in sq km,1.27692364503095
E05013184,Area in sq km,6.14526345798846
E05013185,Area in sq km,2.89936806554403
E05013186,Area in sq km,6.8324239362339
E05013200,Area in sq km,19.8754731892357
E05013201,Area in sq km,34.2414570732566
E05013202,Area in sq km,50.7976296291135
E05013203,Area in sq km,2.29375967779172
E05013204,Area in sq km,3.18268948543772
E05013205,Area in sq km,5.82950538585349
E05013206,Area in sq km,24.4590210196325
E05013207,Area in sq km,10.9453149897025
E05013208,Area in sq km,7.18712785581615
E05013209,Area in sq km,4.01168570344267
E05013210,Area in sq km,4.31537440065213
E05013211,Area in sq km,1.66456849799832
E05013270,Area in sq km,5.39209294378707
E05013271,Area in sq km,13.0890248309669
E05013830,Area in sq km,28.1521380245607
E05013831,Area in sq km,12.4539983469878
E05013862,Area in sq km,12.1932270311195
E05013863,Area in sq km,79.9542973935641
E05014033,Area in sq km,4.16897253119909
E05014034,Area in sq km,6.28504876897921
E05014035,Area in sq km,7.85135640709315
E05014036,Area in sq km,2.5727539615875
E05014037,Area in sq km,2.37003336216093
E05014038,Area in sq km,4.17861648705576
E05014039,Area in sq km,7.88161372427495
E05014040,Area in sq km,4.46147679796989
E05014041,Area in sq km,27.2331142859463
E05014042,Area in sq km,1.54306108102514
E05014043,Area in sq km,17.4137848082747
E05014044,Area in sq km,28.1572146863064
E05014045,Area in sq km,3.86734318133524
E05014046,Area in sq km,5.28810761024744
E05014047,Area in sq km,3.39308276475672
E05014048,Area in sq km,5.0206997493846
E05014049,Area in sq km,3.03350645739547
E05014050,Area in sq km,14.39611110137
E05014051,Area in sq km,4.90601033096717
E05014052,Area in sq km,3.71085759736367
E05014120,Area in sq km,10.531356839393
E05014121,Area in sq km,2.88988032003055
E05014122,Area in sq km,19.4394723477368
E05014123,Area in sq km,8.35551505491572
E05014124,Area in sq km,14.1551358007699
E05014125,Area in sq km,5.71224549133071
E05014126,Area in sq km,7.34203935791491
E05014127,Area in sq km,4.45813984158889
E05014128,Area in sq km,4.13927320599058
E05014129,Area in sq km,2.72397884522414
E05014130,Area in sq km,27.2651286981171
E05014131,Area in sq km,6.68155433210589
E05014132,Area in sq km,2.46435586347975
E05014133,Area in sq km,1.60725412462818
E05014134,Area in sq km,3.09236411325156
E05014135,Area in sq km,5.22401421994665
E05014136,Area in sq km,2.61848941577707
E05014137,Area in sq km,6.48564471340574
E05014152,Area in sq km,2.56737131598168
E05014153,Area in sq km,4.29317222205301
E05014154,Area in sq km,3.51097677799476
E05014155,Area in sq km,3.66714318258434
E05014156,Area in sq km,4.3624032157117
E05014157,Area in sq km,4.25823970592385
E05014158,Area in sq km,9.58242269221839
E05014159,Area in sq km,7.17707686284887
E05014160,Area in sq km,5.47780863524714
E05014161,Area in sq km,7.75129780275236
E05014162,Area in sq km,5.13264517967722
E05014163,Area in sq km,13.0995748560355
E05014164,Area in sq km,3.03882041352447
E05014165,Area in sq km,2.06262007494527
E05014166,Area in sq km,5.12641448293186
E05014167,Area in sq km,8.55797567538749
E05014168,Area in sq km,9.80279552433607
E05014171,Area in sq km,104.741210876713
E05014172,Area in sq km,4.00759080276862
E05014173,Area in sq km,1.88661587621995
E05014174,Area in sq km,3.02660969319055
E05014175,Area in sq km,400.435742084313
E05014176,Area in sq km,200.932724104301
E05014177,Area in sq km,2.86810828307314
E05014178,Area in sq km,3.22928635261692
E05014179,Area in sq km,141.618512539594
E05014180,Area in sq km,11.8533448398339
E05014181,Area in sq km,9.92106921069099
