PANRGN22CD,PANRGN22NM,RGN22CD,RGN22NM,CTY22CD,CTY22NM,CAUTH22CD,CAUTH22NM,LAD22CD,LAD22NM,WD22CD,WD22NM
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000802,Ashton Waterloo
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000803,Audenshaw
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000804,Denton North East
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000805,Denton South
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000806,Denton West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000807,Droylsden East
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000808,Droylsden West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000809,Dukinfield
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000810,Dukinfield Stalybridge
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000811,Hyde Godley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000812,Hyde Newton
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000813,Hyde Werneth
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000814,Longdendale
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000815,Mossley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000816,St Peter's
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000817,Stalybridge North
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000008,Tameside,E05000818,Stalybridge South
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000819,Altrincham
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000820,Ashton upon Mersey
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000821,Bowdon
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000822,Broadheath
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000823,Brooklands
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000824,Bucklow-St Martins
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000825,Clifford
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000826,Davyhulme East
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000827,Davyhulme West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000828,Flixton
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000829,Gorse Hill
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000830,Hale Barns
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000831,Hale Central
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000832,Longford
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000833,Priory
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000834,St Mary's
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000835,Sale Moor
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000836,Stretford
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000837,Timperley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000838,Urmston
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000009,Trafford,E05000839,Village
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000840,Abram
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000841,Ashton
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000842,Aspull New Springs Whelley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000843,Astley Mosley Common
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000844,Atherleigh
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000845,Atherton
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000846,Bryn
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000847,Douglas
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000848,Golborne and Lowton West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000849,Hindley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000850,Hindley Green
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000851,Ince
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000852,Leigh East
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000853,Leigh South
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000854,Leigh West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000855,Lowton East
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000856,Orrell
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000857,Pemberton
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000858,Shevington with Lower Ground
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000859,Standish with Langtree
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000860,Tyldesley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000861,Wigan Central
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000862,Wigan West
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000863,Winstanley
E12999901,The North,E12000002,North West,E11000001,Greater Manchester,E47000001,Greater Manchester,E08000010,Wigan,E05000864,Worsley Mesnes
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010935,Cherryfield
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010936,Halewood North
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010937,Halewood South
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010938,Northwood
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010939,Page Moss
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010940,Prescot North
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010941,Prescot South
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010942,Roby
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010943,Shevington
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010944,St Gabriels
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010945,St Michaels
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010946,Stockbridge
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010947,Swanside
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010948,Whiston and Cronton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000011,Knowsley,E05010949,Whitefield
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000886,Allerton and Hunts Cross
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000887,Anfield
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000888,Belle Vale
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000889,Central
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000890,Childwall
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000891,Church
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000892,Clubmoor
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000893,County
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000894,Cressington
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000895,Croxteth
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000896,Everton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000897,Fazakerley
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000898,Greenbank
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000899,Kensington and Fairfield
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000900,Kirkdale
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000901,Knotty Ash
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000902,Mossley Hill
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000903,Norris Green
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000904,Old Swan
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000905,Picton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000906,Princes Park
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000907,Riverside
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000908,St Michael's
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000909,Speke-Garston
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000910,Tuebrook and Stoneycroft
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000911,Warbreck
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000912,Wavertree
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000913,West Derby
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000914,Woolton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000012,Liverpool,E05000915,Yew Tree
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014120,Billinge & Seneley Green
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014121,Blackbrook
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014122,Bold & Lea Green
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014123,Eccleston
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014124,Haydock
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014125,Moss Bank
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014126,Newton-le-Willows East
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014127,Newton-le-Willows West
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014128,Parr
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014129,Peasley Cross & Fingerpost
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014130,Rainford
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014131,Rainhill
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014132,St Helens Town Centre
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014133,Sutton North West
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014134,Sutton South East
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014135,Thatto Heath
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014136,West Park
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000013,St. Helens,E05014137,Windle
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000932,Ainsdale
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000933,Birkdale
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000934,Blundellsands
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000935,Cambridge
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000936,Church
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000937,Derby
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000938,Duke's
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000939,Ford
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000940,Harington
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000941,Kew
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000942,Linacre
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000943,Litherland
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000944,Manor
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000945,Meols
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000946,Molyneux
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000947,Netherton and Orrell
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000948,Norwood
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000949,Park
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000950,Ravenmeols
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000951,St Oswald
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000952,Sudell
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000014,Sefton,E05000953,Victoria
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000954,Bebington
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000955,Bidston and St James
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000956,Birkenhead and Tranmere
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000957,Bromborough
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000958,Clatterbridge
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000959,Claughton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000960,Eastham
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000961,"Greasby, Frankby and Irby"
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000962,Heswall
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000963,Hoylake and Meols
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000964,Leasowe and Moreton East
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000965,Liscard
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000966,Moreton West and Saughall Massie
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000967,New Brighton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000968,Oxton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000969,Pensby and Thingwall
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000970,Prenton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000971,Rock Ferry
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000972,Seacombe
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000973,Upton
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000974,Wallasey
E12999901,The North,E12000002,North West,E11000002,Merseyside,E47000004,Liverpool City Region,E08000015,Wirral,E05000975,West Kirby and Thurstaston
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013169,Appleton
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013170,Bankfield
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013171,Beechwood & Heath
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013172,Birchfield
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013173,Bridgewater
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013174,Central & West Bank
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013175,"Daresbury, Moore & Sandymoor"
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013176,"Ditton, Hale Village & Halebank"
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013177,Farnworth
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013178,Grange
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013179,Halton Castle
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013180,Halton Lea
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013181,Halton View
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013182,Highfield
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013183,Hough Green
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013184,Mersey & Weston
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013185,Norton North
E12999901,The North,E12000002,North West,NA,NA,E47000004,Liverpool City Region,E06000006,Halton,E05013186,Norton South & Preston Brook
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011024,Appleton
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011025,Bewsey and Whitecross
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011026,Birchwood
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011027,Burtonwood and Winwick
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011028,Chapelford and Old Hall
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011029,"Culcheth, Glazebury and Croft"
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011030,Fairfield and Howley
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011031,Grappenhall
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011032,Great Sankey North and Whittle Hall
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011033,Great Sankey South
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011034,Latchford East
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011035,Latchford West
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011036,Lymm North and Thelwall
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011037,Lymm South
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011038,Orford
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011039,Penketh and Cuerdley
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011040,Poplars and Hulme
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011041,Poulton North
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011042,Poulton South
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011043,Rixton and Woolston
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011044,Stockton Heath
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000007,Warrington,E05011045,Westbrook
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011508,Audley & Queen's Park
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011509,Bastwell & Daisyfield
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011510,Billinge & Beardwood
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011511,Blackburn Central
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011512,Blackburn South & Lower Darwen
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011513,Blackburn South East
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011514,Darwen East
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011515,Darwen South
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011516,Darwen West
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011517,Ewood
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011518,Little Harwood & Whitebirk
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011519,Livesey with Pleasington
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011520,Mill Hill & Moorgate
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011521,Roe Lee
E12999901,The North,E12000002,North West,NA,NA,NA,NA,E06000008,Blackburn with Darwen,E05011522,Shear Brow & Corporation Park
